time, local energy
70589, -2.647390
70590, -2.701348
70591, -2.717541
70592, -2.676741
70593, -2.709774
70594, -2.717406
70595, -2.729070
70596, -2.737530
70597, -2.697679
70599, -2.693654
70601, -2.718773
70602, -2.679443
70603, -2.664826
70604, -2.621008
70605, -2.592570
70606, -2.594086
70607, -2.612315
70608, -2.575069
70609, -2.570321
70610, -2.526011
70611, -2.582075
70612, -2.558911
70613, -2.558234
70614, -2.560123
70616, -2.538342
70617, -2.663714
70618, -2.626528
70619, -2.637089
70620, -2.678503
70621, -2.507296
70622, -2.383617
70623, -2.567486
70624, -2.425331
70625, -2.289989
70627, -2.318894
70628, -2.482794
70629, -2.271155
70630, -2.290217
70632, -2.586526
70633, -2.962642
70634, -3.286569
70635, -2.874661
70637, -2.622666
70638, -2.644899
70639, -2.369766
70640, -2.391426
70641, -2.392652
70642, -2.371639
70645, -2.182712
70646, -2.322871
70647, -2.845487
70649, -2.534343
70651, -2.631398
70652, -2.753373
70653, -2.785007
70656, -3.626641
70657, -3.191296
70658, -2.941865
70659, -3.055540
70661, -2.896098
70662, -3.409893
70663, -2.883309
70664, -2.943557
70665, -3.749047
70668, -2.447185
70670, -2.304863
70672, -2.263988
70674, -2.304050
70676, -2.401458
70679, -2.370064
70681, -2.429225
70683, -2.395420
70684, -2.706561
70686, -3.247153
70687, -3.469840
70688, -3.596988
70689, -3.418488
70690, -3.135459
70691, -2.895140
70692, -2.633766
70693, -2.597026
70694, -2.555652
70695, -2.537713
70697, -2.562879
70698, -2.406755
70700, -2.515045
70701, -2.605518
70702, -2.469632
70704, -2.440466
70705, -2.582190
70707, -2.644427
70710, -2.842124
70713, -2.832414
70716, -3.278594
70717, -3.349606
70718, -3.251942
70719, -3.323180
70720, -3.343416
70721, -2.915366
70722, -2.803401
70723, -2.765133
70724, -3.182305
70727, -3.217135
70728, -3.188908
70729, -3.315306
70730, -3.682695
70731, -3.628695
70733, -3.510275
70734, -3.636826
70735, -3.259413
70736, -2.853024
70737, -3.100219
70738, -3.049626
70739, -2.973781
70741, -3.067100
70743, -3.553718
70744, -3.395841
70745, -3.125691
70746, -3.050062
70747, -2.982632
70748, -3.150982
70749, -2.714611
70750, -2.743047
70752, -2.776962
70753, -2.772097
70754, -2.781052
70755, -2.767002
70756, -2.828209
70757, -2.932895
70758, -2.988105
70759, -3.006408
70760, -3.066315
70763, -3.094104
70764, -3.051986
70767, -3.067332
70768, -2.994834
70769, -3.347079
70770, -3.385336
70771, -3.307877
70772, -3.635012
70773, -3.679352
70774, -3.426418
70776, -3.782757
70777, -3.699019
70778, -3.835527
70781, -3.805864
70782, -3.645464
70784, -3.720424
70785, -3.644057
70786, -3.790615
70788, -3.564828
70789, -3.630381
70790, -3.327557
70791, -3.228333
70792, -3.243773
70793, -3.330214
70794, -3.401675
70795, -3.364517
70797, -3.373989
70798, -3.538763
70799, -3.571841
70802, -3.618055
70803, -3.545374
70804, -3.177741
70805, -3.134057
70807, -3.221304
70808, -3.364485
70809, -3.263116
70810, -3.358170
70812, -3.380780
70813, -3.239802
70814, -3.231066
70815, -2.971446
70819, -3.136659
70820, -2.869186
70821, -3.632439
70822, -3.226648
70824, -3.143926
70825, -3.175698
70827, -3.476829
70828, -2.784281
70829, -2.714395
70831, -2.479769
70833, -2.631543
70834, -2.668852
70837, -2.686801
70838, -3.033158
70841, -2.850049
70842, -2.721306
70843, -3.234463
70844, -3.038621
70845, -2.658802
70846, -2.910381
70847, -3.523401
70849, -3.365723
70850, -2.908426
70851, -3.171088
70852, -3.341609
70853, -3.603625
70854, -2.807769
70855, -2.915122
70860, -2.794448
70861, -2.784891
70862, -2.655110
70864, -2.745501
70865, -2.604896
70866, -2.532932
70867, -2.477159
70868, -2.585100
70869, -2.380561
70870, -2.345887
70872, -2.364937
70873, -2.337603
70874, -2.457231
70876, -2.509169
70879, -2.592260
70882, -2.680213
70885, -2.908861
70887, -3.123478
70888, -3.035575
70889, -3.030566
70890, -3.055518
70891, -3.043871
70892, -3.132953
70893, -3.139618
70895, -3.238183
70896, -3.298349
70898, -3.592806
70899, -3.326135
70901, -3.203919
70902, -3.051744
70903, -3.376002
70904, -3.140563
70905, -2.999557
70906, -3.038355
70909, -2.987876
70910, -2.898914
70912, -2.995430
70914, -3.370610
70917, -3.335519
70918, -3.384056
70919, -3.193504
70920, -2.989672
70921, -3.066520
70922, -3.079459
70923, -3.429822
70924, -3.166024
70926, -3.042075
70928, -3.248634
70929, -2.890143
70930, -2.826977
70931, -2.894530
70932, -2.749265
70933, -2.921300
70934, -2.905917
70935, -3.074521
70936, -3.162487
70937, -3.318241
70938, -3.326122
70939, -3.202348
70941, -2.978067
70942, -3.162683
70943, -3.032036
70944, -3.051638
70945, -2.878174
70946, -3.094606
70948, -3.011931
70949, -3.086626
70950, -3.306191
70954, -3.303462
70955, -3.911199
70956, -3.894606
70958, -3.696187
70959, -2.439617
70960, -2.425096
70963, -2.437788
70964, -2.448534
70965, -2.389871
70966, -2.452679
70967, -2.538061
70968, -2.520243
70970, -2.438012
70972, -2.456986
70973, -2.395374
70976, -2.368515
70977, -2.379927
70978, -2.638120
70979, -2.621165
70980, -2.541683
70983, -2.653253
70985, -2.503580
70986, -2.415587
70987, -2.363776
70988, -2.399547
70989, -2.313130
70990, -2.446152
70991, -2.465209
70993, -2.854579
70994, -2.814478
70995, -2.691225
70996, -2.727963
70998, -2.745972
70999, -2.535560
71001, -2.637674
71007, -2.965854
71008, -3.322541
71010, -3.813820
71011, -3.622823
71012, -3.070115
71014, -3.141647
71016, -2.785888
71017, -2.582485
71018, -2.328049
71019, -2.327509
71020, -2.349405
71022, -2.758505
71023, -2.576775
71024, -2.469314
71025, -2.444279
71026, -2.679693
71027, -2.706404
71028, -2.930097
71029, -2.748735
71030, -2.763076
71032, -3.108925
71034, -3.363714
71035, -3.187029
71036, -2.567279
71037, -3.542750
71040, -3.555622
71042, -2.604071
71045, -2.453841
71048, -2.982734
71050, -3.400748
71051, -2.488169
71052, -3.325732
71053, -3.775829
71054, -3.205410
71055, -3.190029
71056, -2.979715
71057, -2.920038
71059, -2.949086
71061, -2.939431
71063, -2.973973
71064, -2.844781
71065, -2.912382
71066, -3.107098
71068, -3.176459
71071, -3.649309
71072, -3.596561
71073, -3.715209
71074, -3.268911
71075, -3.195422
71078, -3.318281
71079, -3.230350
71080, -3.192239
71081, -3.087136
71084, -3.321186
71087, -3.114461
71088, -3.024027
71091, -2.914727
71093, -3.005611
71094, -3.105756
71095, -3.075563
71096, -2.872989
71097, -2.894309
71098, -2.844918
71099, -2.909826
71100, -2.865085
71103, -3.046101
71104, -3.128763
71105, -3.477723
71107, -3.363410
71108, -3.343677
71111, -3.616186
71112, -3.352001
71113, -3.032293
71114, -2.877461
71116, -3.229186
71118, -3.834324
71120, -3.571992
71121, -2.958652
71124, -2.588646
71125, -2.569405
71126, -2.436155
71131, -2.621772
71132, -2.611299
71133, -2.794848
71135, -2.546616
71136, -2.386984
71138, -3.043595
71140, -3.525911
71143, -3.113987
71148, -2.842027
71150, -2.836448
71151, -2.430457
71152, -2.447381
71154, -2.485706
71155, -2.588079
71156, -2.753422
71157, -2.774369
71158, -2.853142
71159, -3.267837
71160, -3.664349
71161, -3.435915
71162, -3.444542
71163, -3.174937
71164, -2.680069
71165, -2.436565
71166, -2.541132
71167, -2.351388
71168, -2.391878
71170, -2.566659
71171, -2.645148
71172, -2.833426
71173, -2.615247
71175, -2.740539
71176, -2.470018
71177, -2.433423
71178, -2.406157
71179, -2.534357
71180, -2.557177
71182, -2.531461
71183, -2.523889
71184, -2.582579
71186, -2.543739
71188, -2.440416
71189, -2.503401
71190, -2.485725
71191, -2.589191
71193, -2.816306
71194, -2.767122
71195, -2.903284
71197, -2.995310
71199, -2.933791
71202, -3.404706
71203, -3.340769
71205, -3.131867
71207, -3.257843
71208, -3.846469
71209, -3.553585
71210, -3.064809
71212, -2.761649
71213, -2.812604
71214, -2.746332
71218, -2.482642
71220, -2.299393
71222, -2.291562
71223, -2.336100
71224, -2.220488
71225, -2.412988
71226, -2.564829
71227, -2.557980
71229, -2.700509
71230, -2.418166
71231, -2.542928
71232, -2.478924
71233, -2.450069
71234, -2.607345
71236, -2.652414
71237, -2.529523
71240, -2.665930
71241, -2.576595
71242, -2.489240
71243, -2.578022
71245, -2.691816
71246, -3.409603
71248, -3.626784
71249, -3.029952
71250, -3.187113
71251, -3.122995
71253, -2.940952
71254, -2.853203
71255, -2.579497
71256, -2.570590
71257, -2.461555
71258, -2.473532
71259, -2.482370
71260, -2.444684
71263, -2.528648
71264, -2.664017
71266, -2.617789
71267, -2.604847
71268, -2.813905
71269, -3.223095
71271, -3.353694
71272, -2.999892
71273, -2.771830
71274, -2.992825
71275, -3.253655
71276, -2.977103
71278, -3.178301
71279, -2.675623
71281, -2.804531
71284, -3.099611
71285, -3.550851
71286, -3.492194
71287, -3.311737
71291, -3.428340
71292, -3.206825
71293, -3.384939
71295, -3.558793
71296, -2.808389
71297, -2.633563
71298, -2.719561
71300, -2.447553
71301, -2.646448
71303, -2.466871
71304, -2.369914
71305, -2.259158
71307, -2.365776
71310, -2.816725
71311, -2.924947
71312, -2.443755
71313, -2.632449
71314, -2.384303
71316, -2.404605
71317, -2.509042
71320, -2.474125
71321, -2.511164
71324, -2.530383
71325, -2.457276
71326, -2.500994
71327, -2.484384
71328, -2.459872
71329, -2.451545
71330, -2.508437
71331, -2.518632
71333, -2.491928
71334, -2.522352
71335, -2.550371
71336, -2.515769
71337, -2.493043
71339, -2.505959
71340, -2.530615
71341, -2.559328
71342, -2.533033
71343, -2.573966
71344, -2.562518
71345, -2.581178
71346, -2.608009
71347, -2.604745
71348, -2.607702
71349, -2.579784
71350, -2.643226
71351, -2.660263
71352, -2.658257
71353, -2.591468
71355, -2.508350
71356, -2.506327
71357, -2.411990
71358, -2.453826
71359, -2.406436
71360, -2.471478
71363, -2.423724
71364, -2.466577
71365, -2.589101
71366, -2.666592
71367, -2.801293
71368, -3.142697
71369, -3.102822
71371, -3.065587
71372, -2.786437
71373, -2.884918
71374, -3.445154
71375, -2.943813
71376, -2.993400
71377, -3.012257
71378, -2.685000
71381, -2.784319
71382, -2.708256
71383, -2.589927
71384, -2.606345
71385, -2.690393
71386, -2.652174
71387, -3.307479
71388, -3.909268
71389, -3.689564
71391, -3.907270
71392, -3.610351
71393, -3.099465
71394, -3.054516
71395, -2.908867
71396, -2.925078
71397, -3.341730
71398, -3.640474
71399, -3.480836
71401, -3.889499
71402, -3.633108
71404, -3.526808
71405, -3.648967
71406, -3.195945
71407, -3.021141
71408, -3.167494
71409, -2.916668
71410, -2.930914
71411, -2.909633
71413, -2.761032
71414, -2.767858
71415, -2.772532
71418, -2.815697
71419, -2.831174
71420, -2.864686
71421, -2.902530
71422, -2.966874
71423, -2.884555
71424, -2.847457
71425, -2.799168
71426, -2.800965
71427, -2.810188
71429, -2.720644
71430, -2.657327
71431, -2.743827
71434, -2.813460
71435, -2.792809
71436, -2.851334
71440, -2.915651
71441, -2.938791
71442, -2.980079
71445, -3.048522
71446, -3.092003
71448, -3.044582
71449, -3.163587
71450, -3.168493
71451, -3.259785
71453, -3.276052
71455, -3.412875
71456, -3.572258
71457, -3.367079
71458, -3.201192
71459, -3.147954
71460, -3.056205
71461, -3.213450
71462, -3.006370
71463, -2.871333
71464, -2.868822
71466, -3.086417
71469, -3.110278
71470, -3.339205
71471, -3.328614
71472, -3.365679
71473, -3.406850
71475, -3.367980
71478, -3.258907
71479, -3.244587
71480, -3.083571
71481, -3.223935
71482, -2.961731
71483, -3.149367
71484, -3.302776
71485, -2.652127
71486, -3.074718
71487, -3.204808
71488, -2.767928
71489, -2.554001
71490, -2.564530
71491, -2.452866
71493, -2.463933
71496, -2.530174
71497, -2.591794
71499, -2.521042
71500, -2.535356
71502, -2.549967
71504, -2.487810
71505, -2.640493
71507, -2.517302
71508, -2.495343
71509, -2.909825
71511, -2.853495
71512, -2.538075
71513, -2.431023
71514, -2.329101
71515, -2.306619
71516, -2.451695
71517, -2.789325
71520, -2.829773
71522, -2.682643
71524, -3.567978
71525, -3.196912
71526, -2.792514
71527, -3.699468
71528, -2.945756
71529, -3.105496
71530, -2.972947
71531, -3.090835
71533, -3.156311
71535, -2.839970
71536, -2.757167
71537, -3.348705
71538, -3.459890
71539, -3.196243
71540, -3.644395
71541, -3.828412
71542, -3.065833
71543, -2.654633
71544, -2.566723
71545, -2.597852
71548, -2.551729
71549, -2.504485
71550, -2.572428
71551, -2.769969
71553, -2.885595
71555, -2.803141
71556, -2.849730
71557, -2.809160
71561, -2.773660
71562, -2.714070
71563, -2.671415
71564, -2.670329
71565, -2.628090
71568, -2.630579
71570, -2.631038
71571, -2.653477
71572, -2.640209
71573, -2.661978
71575, -2.664579
71578, -2.642340
71579, -2.663508
71580, -2.623083
71584, -2.630825
71587, -2.685994
71589, -2.616369
71590, -2.720508
71591, -2.772670
71592, -2.855021
71593, -2.939911
71594, -3.022909
71596, -2.953647
71597, -3.000729
71599, -2.914915
71600, -2.890948
71601, -2.882031
71602, -2.964235
71605, -2.983809
71606, -2.973324
71607, -2.998396
71608, -2.922831
71609, -3.037260
71610, -3.115538
71611, -3.335391
71612, -3.202638
71613, -3.332910
71614, -3.550569
71616, -3.644556
71618, -3.596854
71619, -3.563122
71621, -3.520084
71622, -3.712084
71623, -3.612355
71624, -3.344442
71626, -3.495784
71627, -3.453538
71628, -2.765144
71629, -3.251205
71630, -2.968880
71631, -2.556809
71632, -3.302442
71633, -3.811875
71635, -3.499361
71636, -3.530204
71638, -3.042304
71639, -2.925287
71641, -2.951608
71642, -3.315667
71643, -3.705053
71646, -3.141319
71647, -3.063502
71648, -2.940619
71649, -2.744353
71650, -2.673150
71651, -2.683626
71652, -2.687077
71654, -2.766043
71655, -2.643521
71656, -2.862062
71657, -2.909925
71659, -2.760750
71660, -2.799944
71661, -2.908927
71663, -2.723472
71664, -2.865496
71665, -3.214909
71666, -3.819558
71667, -3.167374
71668, -3.029497
71670, -2.916786
71671, -2.947901
71672, -2.742528
71673, -2.890832
71674, -3.081984
71675, -3.124994
71676, -3.061981
71677, -3.090653
71678, -3.021886
71679, -2.806921
71680, -2.708547
71681, -2.781087
71682, -2.804528
71683, -2.894126
71686, -2.825512
71687, -2.863059
71689, -3.214861
71690, -3.366069
71691, -3.074536
71693, -2.744479
71694, -2.667730
71695, -2.759369
71697, -2.868075
71698, -2.822304
71699, -2.771040
71700, -2.656859
71701, -2.703964
71702, -2.787205
71703, -2.702015
71704, -2.588131
71706, -2.489891
71707, -2.522737
71708, -2.606607
71709, -2.994173
71710, -3.087341
71711, -2.911077
71712, -2.939334
71714, -2.793322
71715, -3.024915
71717, -3.062555
71718, -2.623755
71720, -2.660153
71721, -2.920191
71722, -3.238528
71723, -2.698363
71724, -2.638432
71725, -2.768788
71726, -2.664690
71727, -2.806615
71728, -3.169864
71729, -2.970296
71731, -3.327826
71732, -3.546392
71733, -3.752424
71734, -3.085285
71735, -2.641919
71736, -2.592616
71737, -2.786669
71738, -3.268770
71739, -2.464376
71740, -3.236298
71741, -2.503645
71742, -2.731039
71743, -2.267728
71745, -3.075547
71746, -2.482734
71747, -2.434209
71748, -2.722116
71751, -2.658237
71753, -2.555749
71754, -3.109114
71756, -3.366650
71758, -2.664525
71760, -2.736977
71761, -2.829618
71763, -3.100908
71764, -3.087914
71767, -2.709140
71768, -2.596349
71769, -2.514394
71770, -2.455912
71771, -2.990482
71773, -3.391046
71774, -2.534922
71775, -2.611117
71778, -2.516718
71781, -2.587693
71784, -2.726915
71785, -3.237353
71786, -3.784911
71787, -3.662420
71788, -3.381375
71789, -2.608688
71791, -2.440684
71792, -2.452350
71794, -2.411369
71795, -2.860184
71796, -2.806844
71800, -2.700015
71803, -2.807720
71804, -2.768943
71805, -2.718925
71807, -2.762596
71809, -2.686947
71810, -2.680757
71811, -2.638479
71812, -2.573051
71813, -2.515447
71815, -2.545017
71816, -2.420063
71817, -2.459518
71818, -2.490959
71820, -2.515606
71822, -2.622160
71824, -2.628118
71827, -2.620742
71828, -2.619232
71832, -2.597697
71833, -2.613174
71835, -2.612283
71836, -2.589350
71838, -2.477767
71839, -2.356803
71840, -2.335180
71841, -2.477810
71843, -2.662169
71845, -2.557604
71848, -2.799793
71849, -2.718597
71850, -2.775690
71851, -2.770785
71852, -2.656284
71853, -2.695929
71854, -2.491353
71855, -2.696780
71856, -2.855514
71857, -2.650974
71858, -2.403246
71859, -2.455492
71861, -2.433547
71862, -2.380751
71864, -2.320407
71865, -2.360999
71866, -2.261523
71867, -2.318075
71868, -2.299528
71869, -2.452258
71870, -2.471000
71871, -2.450787
71872, -2.419345
71873, -2.435747
71874, -2.377927
71875, -2.310566
71876, -2.254575
71877, -2.332736
71878, -2.527116
71879, -2.805581
71881, -2.444244
71882, -2.328171
71884, -2.399092
71886, -2.566579
71887, -2.735282
71888, -3.024967
71890, -2.920335
71892, -2.643801
71894, -2.723929
71895, -3.310233
71897, -2.739515
71898, -2.591672
71899, -2.551491
71900, -2.727669
71901, -2.685557
71902, -2.719744
71904, -2.812410
71905, -2.919446
71906, -2.896019
71907, -2.906889
71908, -2.813021
71909, -2.826968
71910, -2.973421
71912, -2.872573
71913, -3.106454
71914, -3.271387
71916, -3.477509
71917, -3.822139
71920, -3.907221
71921, -3.712591
71922, -3.856723
71923, -3.670517
71925, -3.682333
71926, -3.819101
71929, -3.655703
71930, -3.756646
71932, -3.743478
71933, -3.665258
71934, -3.394229
71935, -3.280822
71936, -3.262491
71937, -3.163212
71938, -3.080475
71939, -3.100724
71940, -3.089020
71941, -3.273845
71942, -3.158323
71943, -3.130204
71944, -3.153016
71945, -3.075409
71946, -3.156303
71947, -3.030167
71949, -3.030277
71950, -2.953496
71951, -2.982312
71952, -3.109066
71953, -3.004000
71954, -2.951309
71956, -2.917566
71957, -2.873462
71958, -2.899303
71959, -2.904866
71960, -2.930331
71961, -2.983829
71962, -2.982766
71964, -2.974456
71965, -3.008702
71967, -2.995176
71968, -2.998671
71969, -2.976401
71970, -2.921474
71971, -2.889396
71972, -2.903224
71973, -2.881532
71974, -2.891818
71975, -2.861997
71978, -2.845164
71981, -2.889197
71982, -2.874610
71983, -2.850443
71984, -2.861289
71985, -2.809514
71986, -2.783622
71987, -2.738795
71988, -2.734520
71989, -2.773046
71990, -2.822938
71992, -2.816513
71993, -2.850032
71994, -2.879224
71996, -2.825427
71997, -2.817289
71998, -2.760970
71999, -2.783935
72000, -2.776530
72001, -2.721649
72003, -2.786887
72006, -2.802795
72008, -2.898100
72010, -2.882264
72011, -2.937443
72012, -2.965650
72013, -3.022072
72015, -2.918689
72016, -2.880024
72017, -2.952641
72019, -2.906212
72021, -2.775281
72022, -2.697485
72026, -2.504293
72027, -2.504366
72028, -2.426532
72029, -2.569073
72030, -2.508156
72031, -2.412139
72032, -2.425400
72033, -2.480160
72035, -2.498079
72036, -2.504092
72037, -2.549535
72038, -2.346075
72039, -2.422126
72041, -2.961177
72042, -2.843428
72043, -2.919227
72044, -3.052136
72045, -3.044670
72046, -2.991880
72047, -3.234534
72048, -2.936955
72051, -2.780434
72052, -2.939084
72055, -3.122883
72057, -2.867087
72059, -2.897276
72060, -2.777250
72061, -2.948044
72062, -3.160244
72063, -3.089575
72065, -3.117474
72066, -3.033634
72068, -2.959426
72070, -2.991070
72072, -2.407600
72073, -2.902299
72074, -3.338356
72075, -3.683866
72076, -3.521938
72077, -3.701945
72078, -3.131566
72079, -3.058138
72083, -2.922576
72084, -2.960865
72085, -2.678217
72086, -3.882761
72089, -3.413576
72090, -3.236894
72092, -3.026189
72093, -3.112201
72094, -3.148443
72095, -3.307255
72096, -3.082148
72098, -2.949196
72101, -3.022574
72103, -2.666196
72104, -2.816196
72105, -2.478826
72106, -2.442431
72108, -2.685654
72109, -2.974840
72111, -3.084654
72115, -2.961037
72117, -3.309296
72118, -3.383761
72120, -3.781571
72121, -3.352995
72122, -2.479728
72125, -2.528134
72126, -2.802468
72129, -3.065779
72131, -3.078413
72132, -3.102620
72133, -3.390984
72136, -3.104040
72137, -2.935353
72138, -2.688942
72139, -2.960912
72140, -3.499604
72141, -3.540614
72143, -2.627444
72145, -2.486469
72147, -2.501831
72149, -2.484083
72150, -2.477511
72153, -2.677796
72154, -2.821209
72155, -2.736606
72156, -2.622146
72158, -2.462061
72159, -2.464860
72160, -2.436460
72161, -2.459384
72162, -2.491004
72164, -2.574133
72167, -2.568946
72168, -2.517599
72170, -2.491858
72171, -2.370132
72174, -2.436538
72175, -2.631822
72177, -2.475928
72178, -2.460144
72179, -2.716606
72180, -2.783158
72183, -2.965665
72184, -2.893059
72185, -3.171480
72186, -3.408856
72188, -3.694577
72190, -3.346744
72191, -3.402693
72192, -3.257446
72193, -3.721533
72194, -3.702117
72195, -3.786495
72197, -3.554753
72198, -3.151050
72200, -3.147243
72202, -3.286144
72203, -3.002710
72204, -3.765854
72205, -3.223319
72206, -3.277859
72207, -3.011656
72208, -2.706875
72210, -2.890384
72212, -2.315878
72215, -2.438270
72218, -2.553111
72219, -2.633585
72221, -2.598039
72222, -2.668893
72224, -2.804604
72225, -2.955762
72227, -3.680753
72228, -3.695774
72229, -3.136655
72230, -3.287663
72231, -3.239856
72232, -2.794910
72234, -2.687811
72236, -2.329167
72238, -2.276761
72239, -2.515470
72240, -3.285980
72241, -2.946293
72244, -2.549114
72245, -2.475564
72246, -2.720706
72248, -2.587305
72249, -2.491727
72250, -2.718728
72251, -3.095528
72253, -3.060722
72254, -3.191767
72255, -3.329048
72257, -2.690971
72258, -2.597357
72259, -2.632962
72263, -2.636591
72265, -2.486433
72266, -3.798041
72272, -2.790900
72273, -2.439804
72274, -2.578715
72275, -2.582710
72277, -2.449651
72280, -2.842379
72281, -2.748269
72282, -3.246756
72283, -3.640536
72285, -3.537499
72288, -3.164467
72289, -2.590681
72290, -2.447030
72291, -2.395568
72292, -2.282530
72293, -2.315774
72294, -2.411412
72295, -2.411941
72297, -2.421482
72298, -3.025837
72299, -2.931636
72301, -3.036278
72302, -3.317112
72304, -2.772258
72307, -2.683124
72308, -3.236994
72309, -2.607244
72310, -2.367739
72314, -2.418793
72315, -2.540311
72320, -2.474560
72321, -2.557233
72323, -2.447517
72324, -2.526242
72325, -2.528538
72326, -2.566083
72329, -2.581624
72330, -2.876768
72331, -2.668987
72332, -2.859096
72333, -3.492301
72334, -3.062689
72336, -2.995097
72337, -2.653123
72338, -2.697952
72341, -2.791796
72342, -2.840701
72343, -2.836377
72344, -2.853337
72345, -2.771595
72346, -2.727902
72350, -2.688431
72352, -2.627130
72354, -2.638888
72356, -2.648174
72357, -2.692648
72358, -2.648308
72359, -2.742078
72360, -2.699622
72362, -2.751224
72363, -2.855659
72364, -2.874854
72366, -2.751745
72367, -2.728463
72368, -2.767300
72371, -2.774247
72372, -2.640444
72374, -2.700641
72375, -2.720154
72378, -2.694759
72380, -2.716635
72381, -2.767713
72382, -2.764391
72385, -2.907214
72386, -2.973294
72387, -3.084858
72388, -3.002811
72389, -2.938965
72390, -3.063081
72391, -2.898603
72392, -2.900559
72393, -2.963460
72394, -3.002061
72396, -2.962731
72397, -2.959943
72400, -3.055308
72401, -3.093459
72402, -2.943940
72403, -2.942102
72404, -3.018957
72405, -3.031005
72407, -3.112213
72408, -3.052053
72409, -3.304396
72411, -3.202017
72412, -3.086271
72413, -3.072279
72415, -3.022701
72416, -3.056269
72417, -3.075184
72418, -3.160494
72419, -3.187783
72420, -3.213732
72421, -3.197444
72423, -3.222886
72424, -3.256760
72428, -3.525540
72429, -3.645584
72432, -3.618361
72433, -3.559472
72434, -3.407794
72435, -3.525262
72436, -3.443668
72438, -3.439788
72440, -3.214397
72441, -3.081538
72442, -3.075539
72445, -3.012088
72446, -3.085843
72449, -3.143848
72450, -2.982319
72452, -2.961708
72453, -2.827922
72454, -2.822034
72455, -2.774841
72457, -2.840014
72458, -2.789715
72459, -2.770832
72460, -2.775814
72461, -2.815439
72462, -2.693717
72463, -2.796867
72464, -2.829213
72465, -2.860839
72466, -2.880890
72467, -2.787940
72468, -2.924777
72469, -2.987409
72470, -3.063829
72474, -3.007149
72475, -2.978884
72476, -2.777544
72478, -2.715943
72480, -2.883794
72481, -2.668559
72482, -2.729386
72484, -2.516333
72485, -2.462086
72488, -2.671147
72489, -2.769069
72490, -2.779734
72492, -2.601035
72493, -2.621328
72494, -2.579354
72496, -2.534446
72499, -2.520132
72500, -2.497361
72503, -2.549793
72504, -2.551407
72505, -2.444904
72506, -2.563787
72507, -2.503529
72510, -2.842281
72511, -2.982187
72512, -2.365082
72513, -2.446964
72514, -2.513519
72518, -2.557748
72519, -2.576221
72520, -2.461968
72521, -2.392257
72522, -2.459414
72523, -2.408015
72526, -2.298575
72527, -2.397188
72528, -2.521224
72529, -2.564855
72530, -2.569511
72532, -2.910235
72533, -3.086287
72534, -2.486449
72535, -2.365492
72537, -2.681874
72538, -2.643175
72540, -2.753660
72542, -2.815412
72543, -2.769985
72544, -2.713591
72545, -2.642330
72546, -2.613967
72547, -2.680378
72549, -2.621506
72550, -2.704067
72551, -2.647038
72552, -3.268590
72553, -2.721135
72554, -2.715170
72555, -2.849388
72556, -2.634368
72557, -2.463935
72558, -2.578589
72560, -2.792123
72561, -2.879307
72562, -3.115493
72563, -3.159942
72564, -2.905783
72566, -2.959619
72567, -2.768669
72570, -2.865117
72571, -2.805170
72574, -2.865918
72575, -3.091500
72578, -2.881142
72579, -2.778937
72582, -3.057647
72583, -2.804354
72584, -2.729119
72585, -2.785354
72586, -2.896404
72588, -3.499778
72590, -3.162482
72591, -3.156677
72592, -3.111072
72593, -3.093084
72594, -3.039534
72596, -3.027224
72598, -2.888682
72599, -2.754386
72601, -2.783870
72602, -2.706253
72603, -2.680580
72604, -2.886077
72605, -2.963762
72606, -3.842237
72607, -2.387204
72608, -2.807430
72610, -2.692231
72611, -2.316041
72612, -2.713395
72614, -2.455834
72616, -3.286204
72617, -2.456513
72618, -3.120824
72620, -3.433412
72622, -3.862726
72623, -3.503500
72625, -3.328515
72627, -3.209826
72629, -3.286934
72630, -2.993726
72631, -2.979881
72632, -2.378044
72634, -3.061969
72636, -3.876842
72637, -2.994709
72639, -2.347731
72640, -2.313711
72641, -2.450381
72642, -2.275319
72643, -2.228426
72645, -2.299072
72646, -2.895663
72648, -2.914382
72649, -2.809244
72650, -2.862991
72651, -2.213343
72652, -2.555582
72653, -3.910666
72654, -3.662859
72656, -2.933248
72658, -2.252463
72659, -2.712018
72661, -2.536519
72662, -3.014661
72663, -3.432532
72664, -2.943426
72665, -2.772413
72672, -2.586971
72673, -2.675584
72675, -3.400498
72676, -2.728721
72677, -3.134684
72680, -2.327589
72681, -3.467823
72682, -2.874665
72683, -3.450210
72684, -2.577989
72686, -2.187537
72688, -2.225117
72689, -2.489576
72691, -2.266331
72692, -2.242735
72693, -2.275021
72694, -2.322144
72695, -2.244739
72697, -2.347127
72699, -3.133372
72701, -3.393325
72702, -2.998362
72703, -2.783014
72704, -3.483999
72707, -2.563865
72708, -2.432528
72710, -2.293402
72713, -2.474247
72714, -2.337289
72715, -2.525504
72716, -2.411036
72717, -2.520782
72719, -2.438635
72720, -2.585078
72722, -2.255348
72723, -2.993257
72725, -3.483487
72726, -3.601207
72729, -2.354359
72730, -2.432046
72733, -2.453674
72734, -2.709967
72735, -2.604442
72737, -2.634445
72738, -2.572401
72739, -2.638719
72740, -2.682846
72743, -2.561102
72746, -2.578177
72748, -2.609723
72749, -2.545721
72751, -2.762403
72753, -2.792651
72754, -2.717386
72755, -2.827019
72757, -2.976867
72759, -2.972642
72761, -2.914853
72762, -3.328630
72765, -3.903905
72766, -3.618310
72767, -2.448045
72768, -2.692156
