time (ms), position (nm), velocity (mm/s), acceleration (Å/ps^2)
45.001000,-11.641428,0.090713,0.000000
45.002000,-11.539470,0.113046,0.000000
45.003000,-11.411394,0.142904,0.000000
45.004000,-11.292575,0.094936,0.000000
45.005000,-11.115863,0.257595,0.000000
45.006000,-10.788950,0.395437,0.000000
45.007000,-10.349549,0.482810,0.000000
45.008000,-9.759345,0.696366,0.000000
45.009000,-9.070226,0.681797,0.000000
45.010000,-8.343010,0.772014,0.000000
45.011000,-7.488482,0.936019,0.000000
45.012000,-6.607043,0.827239,0.000000
45.013000,-5.748977,0.888402,0.000000
45.014000,-4.884591,0.840443,0.000000
45.015000,-4.188612,0.552857,0.000000
45.016000,-3.668575,0.487448,0.000000
45.017000,-3.225817,0.398436,0.000000
45.018000,-2.849334,0.354677,0.000000
45.019000,-2.510193,0.323695,0.000000
45.020000,-2.227869,0.241320,0.000000
45.021000,-1.991762,0.230899,0.000000
45.022000,-1.795483,0.161972,0.000000
45.023000,-1.561119,0.305967,0.000000
45.024000,-1.266099,0.284126,0.000000
45.025000,-0.971103,0.305697,0.000000
45.026000,-0.697749,0.241291,0.000000
45.027000,-0.461890,0.230435,0.000000
45.028000,-0.285836,0.122197,0.000000
45.029000,-0.136508,0.176153,0.000000
45.030000,0.022213,0.141438,-0.000000
45.031000,0.188621,0.191092,-0.000000
45.032000,0.278131,-0.011047,-0.000000
45.033000,0.244679,-0.055620,-0.000000
45.034000,0.311289,0.187574,-0.000000
45.035000,0.513937,0.217530,-0.000000
45.036000,0.799072,0.351996,-0.000000
45.037000,1.080266,0.211067,-0.000000
45.038000,1.192300,0.013996,-0.000000
45.039000,1.118407,-0.160863,-0.000000
45.040000,1.020692,-0.035194,-0.000000
45.041000,0.932454,-0.140721,-0.000000
45.042000,0.798304,-0.127619,-0.000000
45.043000,0.595274,-0.277629,-0.000000
45.044000,0.263236,-0.385826,-0.000000
45.045000,-0.025641,-0.192866,0.000000
45.046000,-0.211606,-0.179101,0.000000
45.047000,-0.267731,0.065601,0.000000
45.048000,-0.212963,0.044034,0.000000
45.049000,-0.236278,-0.089968,0.000000
45.050000,-0.306599,-0.050863,0.000000
45.051000,-0.355351,-0.046653,0.000000
45.052000,-0.363978,0.029008,0.000000
45.053000,-0.334898,0.029146,0.000000
45.054000,-0.338007,-0.035033,0.000000
45.055000,-0.399707,-0.088084,0.000000
45.056000,-0.511858,-0.135949,0.000000
45.057000,-0.699562,-0.238895,0.000000
45.058000,-0.922125,-0.206356,0.000000
45.059000,-1.193910,-0.336496,0.000000
45.060000,-1.540454,-0.356425,0.000000
45.061000,-1.882213,-0.327183,0.000000
45.062000,-2.202773,-0.313949,0.000000
45.063000,-2.495645,-0.271961,0.000000
45.064000,-2.716630,-0.170495,0.000000
45.065000,-2.987399,-0.369969,0.000000
45.066000,-3.416823,-0.488196,0.000000
45.067000,-3.914847,-0.507664,0.000000
45.068000,-4.320513,-0.304645,0.000000
45.069000,-4.595414,-0.245418,0.000000
45.070000,-4.818804,-0.201556,0.000000
45.071000,-5.029497,-0.219707,0.000000
45.072000,-5.270187,-0.261421,0.000000
45.073000,-5.540978,-0.280025,0.000000
45.074000,-5.856237,-0.350082,0.000000
45.075000,-6.253176,-0.443254,0.000000
45.076000,-6.690742,-0.431867,0.000000
45.077000,-7.137089,-0.460607,0.000000
45.078000,-7.622089,-0.509066,0.000000
45.079000,-8.102450,-0.451874,0.000000
45.080000,-8.499041,-0.341817,0.000000
45.081000,-8.890519,-0.440571,0.000000
45.082000,-9.290253,-0.359258,0.000000
45.083000,-9.671073,-0.402109,0.000000
45.084000,-10.110721,-0.476739,0.000000
45.085000,-10.511736,-0.326011,0.000000
45.086000,-10.946558,-0.542457,0.000000
45.087000,-11.462107,-0.488841,0.000000
45.088000,-11.947911,-0.482730,0.000000
45.089000,-12.294262,-0.211329,0.000000
45.090000,-12.495180,-0.190601,0.000000
45.091000,-12.673932,-0.167015,0.000000
45.092000,-12.841950,-0.169004,0.000000
45.093000,-13.031157,-0.209191,0.000000
45.094000,-13.142387,-0.014278,0.000000
45.095000,-13.125512,0.047681,0.000000
45.096000,-12.941774,0.318339,0.000000
45.097000,-12.595982,0.372873,0.000000
45.098000,-12.256168,0.307006,0.000000
45.099000,-11.921951,0.361064,0.000000
45.100000,-11.548643,0.385333,0.000000
45.101000,-11.212095,0.288177,0.000000
45.102000,-10.946630,0.242914,0.000000
45.103000,-10.741153,0.168364,0.000000
45.104000,-10.567877,0.178086,0.000000
45.105000,-10.447577,0.063064,0.000000
45.106000,-10.391815,0.048503,0.000000
45.107000,-10.338187,0.058669,0.000000
45.108000,-10.376215,-0.133746,0.000000
45.109000,-10.476869,-0.067903,0.000000
45.110000,-10.537568,-0.053578,0.000000
45.111000,-10.538109,0.051929,0.000000
45.112000,-10.531510,-0.038288,0.000000
45.113000,-10.630092,-0.158259,0.000000
45.114000,-10.707039,0.003526,0.000000
45.115000,-10.667081,0.075987,0.000000
45.116000,-10.607619,0.043075,0.000000
45.117000,-10.533493,0.104823,0.000000
45.118000,-10.496086,-0.029346,0.000000
45.119000,-10.521038,-0.020618,0.000000
45.120000,-10.512271,0.037829,0.000000
45.121000,-10.454271,0.077934,0.000000
45.122000,-10.284177,0.261256,0.000000
45.123000,-9.985519,0.335600,0.000000
45.124000,-9.718157,0.199755,0.000000
45.125000,-9.601925,0.033524,0.000000
45.126000,-9.590053,-0.009579,0.000000
45.127000,-9.699388,-0.208065,0.000000
45.128000,-9.798452,0.008818,0.000000
45.129000,-9.776786,0.034360,0.000000
45.130000,-9.761276,-0.003168,0.000000
45.131000,-9.843332,-0.160138,0.000000
45.132000,-9.941171,-0.036181,0.000000
45.133000,-10.040366,-0.161562,0.000000
45.134000,-10.204219,-0.166109,0.000000
45.135000,-10.325993,-0.077890,0.000000
45.136000,-10.434090,-0.137994,0.000000
45.137000,-10.591604,-0.176826,0.000000
45.138000,-10.754174,-0.148450,0.000000
45.139000,-10.827968,0.000090,0.000000
45.140000,-10.776447,0.102394,0.000000
45.141000,-10.668248,0.113903,0.000000
45.142000,-10.563437,0.095774,0.000000
45.143000,-10.494614,0.042115,0.000000
45.144000,-10.454455,0.038195,0.000000
45.145000,-10.405248,0.060076,0.000000
45.146000,-10.357381,0.035754,0.000000
45.147000,-10.328636,0.021783,0.000000
45.148000,-10.320890,-0.006168,0.000000
45.149000,-10.343909,-0.039713,0.000000
45.150000,-10.398783,-0.069891,0.000000
45.151000,-10.546693,-0.225120,0.000000
45.152000,-10.775989,-0.233408,0.000000
45.153000,-10.981266,-0.177417,0.000000
45.154000,-11.207868,-0.275262,0.000000
45.155000,-11.409342,-0.128425,0.000000
45.156000,-11.539450,-0.131772,0.000000
45.157000,-11.707042,-0.203036,0.000000
45.158000,-11.877600,-0.138404,0.000000
45.159000,-11.993666,-0.093959,0.000000
45.160000,-12.130497,-0.179259,0.000000
45.161000,-12.348336,-0.256007,0.000000
45.162000,-12.573844,-0.195304,0.000000
45.163000,-12.768353,-0.193711,0.000000
45.164000,-12.972337,-0.214137,0.000000
45.165000,-13.145163,-0.131932,0.000000
45.166000,-13.232455,-0.043120,0.000000
45.167000,-13.288588,-0.069028,0.000000
45.168000,-13.375734,-0.105087,0.000000
45.169000,-13.491491,-0.126322,0.000000
45.170000,-13.539274,0.029935,0.000000
45.171000,-13.457136,0.133762,0.000000
45.172000,-13.422127,-0.062764,0.000000
45.173000,-13.467280,-0.027740,0.000000
45.174000,-13.459634,0.042642,0.000000
45.175000,-13.383228,0.109784,0.000000
45.176000,-13.322614,0.011911,0.000000
45.177000,-13.349151,-0.064610,0.000000
45.178000,-13.366311,0.029780,0.000000
45.179000,-13.377391,-0.051544,0.000000
45.180000,-13.494000,-0.181011,0.000000
45.181000,-13.713714,-0.258007,0.000000
45.182000,-13.964372,-0.243363,0.000000
45.183000,-14.183084,-0.194301,0.000000
45.184000,-14.332774,-0.105537,0.000000
45.185000,-14.308877,0.151971,0.000000
45.186000,-14.080714,0.303503,0.000000
45.187000,-13.794434,0.269153,0.000000
45.188000,-13.472706,0.373676,0.000000
45.189000,-13.127254,0.317428,0.000000
45.190000,-12.782306,0.372095,0.000000
45.191000,-12.487821,0.217592,0.000000
45.192000,-12.273114,0.211787,0.000000
45.193000,-12.044335,0.245530,0.000000
45.194000,-11.862191,0.119352,0.000000
45.195000,-11.778806,0.047747,0.000000
45.196000,-11.716645,0.076392,0.000000
45.197000,-11.569899,0.216329,0.000000
45.198000,-11.338540,0.246169,0.000000
45.199000,-11.101404,0.228129,0.000000
45.200000,-10.966631,0.042327,0.000000
45.201000,-10.968852,-0.046332,0.000000
45.202000,-10.911854,0.159236,0.000000
45.203000,-10.729095,0.205984,0.000000
45.204000,-10.610367,0.032323,0.000000
45.205000,-10.542916,0.102186,0.000000
45.206000,-10.481357,0.021317,0.000000
45.207000,-10.435592,0.069932,0.000000
45.208000,-10.432345,-0.062773,0.000000
45.209000,-10.474117,-0.021000,0.000000
45.210000,-10.566154,-0.162348,0.000000
45.211000,-10.693589,-0.092875,0.000000
45.212000,-10.828654,-0.176817,0.000000
45.213000,-10.979706,-0.125545,0.000000
45.214000,-11.208517,-0.330995,0.000000
45.215000,-11.537343,-0.326640,0.000000
45.216000,-11.847204,-0.293217,0.000000
45.217000,-12.130633,-0.273712,0.000000
45.218000,-12.373768,-0.212849,0.000000
45.219000,-12.594538,-0.228593,0.000000
45.220000,-12.797998,-0.178570,0.000000
45.221000,-12.966057,-0.157648,0.000000
45.222000,-13.127624,-0.165440,0.000000
45.223000,-13.340013,-0.258844,0.000000
45.224000,-13.566557,-0.194558,0.000000
45.225000,-13.782947,-0.237985,0.000000
45.226000,-13.942893,-0.082702,0.000000
45.227000,-14.055287,-0.141787,0.000000
45.228000,-14.135408,-0.019100,0.000000
45.229000,-14.112468,0.064518,0.000000
45.230000,-14.042538,0.075246,0.000000
45.231000,-13.923851,0.161631,0.000000
45.232000,-13.765298,0.155450,0.000000
45.233000,-13.558102,0.258346,0.000000
45.234000,-13.341099,0.176017,0.000000
45.235000,-13.135148,0.235514,0.000000
45.236000,-12.937144,0.160815,0.000000
45.237000,-12.751357,0.210443,0.000000
45.238000,-12.531392,0.229321,0.000000
45.239000,-12.249323,0.334200,0.000000
45.240000,-12.056497,0.052841,0.000000
45.241000,-12.030382,-0.000365,0.000000
45.242000,-11.977391,0.105767,0.000000
45.243000,-11.913765,0.021881,0.000000
45.244000,-11.920208,-0.034498,0.000000
45.245000,-11.972916,-0.070745,0.000000
45.246000,-12.123603,-0.229803,0.000000
45.247000,-12.396440,-0.315401,0.000000
45.248000,-12.701651,-0.295092,0.000000
45.249000,-13.032330,-0.365864,0.000000
45.250000,-13.422419,-0.414018,0.000000
45.251000,-13.842720,-0.426466,0.000000
45.252000,-14.395659,-0.678038,0.000000
45.253000,-15.011119,-0.553437,0.000000
45.254000,-15.594226,-0.612392,0.000000
45.255000,-16.185291,-0.569875,0.000000
45.256000,-16.796482,-0.652001,0.000000
45.257000,-17.412374,-0.580070,0.000000
45.258000,-18.028157,-0.651047,0.000000
45.259000,-18.670967,-0.634572,0.000000
45.260000,-19.233399,-0.490963,0.000000
45.261000,-19.667225,-0.377230,0.000000
45.262000,-20.029732,-0.347905,0.000000
45.263000,-20.293556,-0.180597,0.000000
45.264000,-20.485639,-0.203454,0.000000
45.265000,-20.704184,-0.233481,0.000000
45.266000,-20.954988,-0.267941,0.000000
45.267000,-21.134382,-0.091763,0.000000
45.268000,-21.297605,-0.233963,0.000000
45.269000,-21.446764,-0.065238,0.000000
45.270000,-21.448147,0.061775,0.000000
45.271000,-21.436923,-0.038851,0.000000
45.272000,-21.519737,-0.126353,0.000000
45.273000,-21.604691,-0.044006,0.000000
45.274000,-21.694978,-0.136118,0.000000
45.275000,-21.783207,-0.040856,0.000000
45.276000,-21.809879,-0.012672,0.000000
45.277000,-21.839784,-0.046998,0.000000
45.278000,-21.907034,-0.087323,0.000000
45.279000,-22.038664,-0.175501,0.000000
45.280000,-22.202044,-0.151396,0.000000
45.281000,-22.369064,-0.182494,0.000000
45.282000,-22.506544,-0.092945,0.000000
45.283000,-22.629615,-0.152909,0.000000
45.284000,-22.824488,-0.236413,0.000000
45.285000,-23.078232,-0.270894,0.000000
45.286000,-23.386579,-0.345404,0.000000
45.287000,-23.667047,-0.216190,0.000000
45.288000,-23.887138,-0.223957,0.000000
45.289000,-24.101525,-0.204920,0.000000
45.290000,-24.292054,-0.176297,0.000000
45.291000,-24.465641,-0.170921,0.000000
45.292000,-24.606773,-0.111668,0.000000
45.293000,-24.664212,-0.003804,0.000000
45.294000,-24.667437,-0.002697,0.000000
45.295000,-24.660246,0.016928,0.000000
45.296000,-24.572932,0.156912,0.000000
45.297000,-24.327570,0.332812,0.000000
45.298000,-23.940685,0.440283,0.000000
45.299000,-23.498689,0.443561,0.000000
45.300000,-23.117523,0.319295,0.000000
45.301000,-22.777443,0.360543,0.000000
45.302000,-22.477015,0.240829,0.000000
45.303000,-22.285893,0.141847,0.000000
45.304000,-22.094322,0.240705,0.000000
45.305000,-21.772782,0.401443,0.000000
45.306000,-21.326743,0.490051,0.000000
45.307000,-20.813506,0.536047,0.000000
45.308000,-20.273123,0.544532,0.000000
45.309000,-19.697209,0.606828,0.000000
45.310000,-19.000727,0.785046,0.000000
45.311000,-18.214141,0.787926,0.000000
45.312000,-17.430217,0.779780,0.000000
45.313000,-16.621252,0.837664,0.000000
45.314000,-15.733691,0.936748,0.000000
45.315000,-14.756579,1.016847,0.000000
45.316000,-13.637645,1.219735,0.000000
45.317000,-12.430723,1.193989,0.000000
45.318000,-11.210452,1.246029,0.000000
45.319000,-9.965419,1.243792,0.000000
45.320000,-8.790440,1.106631,0.000000
45.321000,-7.717865,1.038649,0.000000
45.322000,-6.725129,0.947092,0.000000
45.323000,-5.928954,0.646644,0.000000
45.324000,-5.319424,0.572672,0.000000
45.325000,-4.771301,0.523711,0.000000
45.326000,-4.192508,0.633193,0.000000
45.327000,-3.596240,0.559602,0.000000
45.328000,-3.055971,0.521026,0.000000
45.329000,-2.582092,0.427120,0.000000
45.330000,-2.157529,0.421948,0.000000
45.331000,-1.874657,0.145165,0.000000
45.332000,-1.807265,-0.009599,0.000000
45.333000,-1.797846,0.028238,0.000000
45.334000,-1.842559,-0.116912,0.000000
45.335000,-2.008246,-0.213934,0.000000
45.336000,-2.241734,-0.252801,0.000000
45.337000,-2.559272,-0.381557,0.000000
45.338000,-2.890915,-0.282182,0.000000
45.339000,-3.085189,-0.107237,0.000000
45.340000,-3.203346,-0.128949,0.000000
45.341000,-3.373635,-0.211180,0.000000
45.342000,-3.610374,-0.261997,0.000000
45.343000,-3.880713,-0.278552,0.000000
45.344000,-4.071063,-0.103026,0.000000
45.345000,-4.179827,-0.114430,0.000000
45.346000,-4.230355,0.012719,0.000000
45.347000,-4.237654,-0.027118,0.000000
45.348000,-4.234223,0.033659,0.000000
45.349000,-4.242789,-0.050364,0.000000
45.350000,-4.308732,-0.081358,0.000000
45.351000,-4.325879,0.046400,0.000000
45.352000,-4.307353,-0.009072,0.000000
45.353000,-4.321863,-0.019899,0.000000
45.354000,-4.277343,0.108262,0.000000
45.355000,-4.219733,0.007459,0.000000
45.356000,-4.121481,0.188089,0.000000
45.357000,-3.983797,0.087762,0.000000
45.358000,-3.836707,0.205773,0.000000
45.359000,-3.553409,0.359969,0.000000
45.360000,-3.211357,0.324246,0.000000
45.361000,-2.942194,0.214588,0.000000
45.362000,-2.656015,0.356977,0.000000
45.363000,-2.294533,0.365868,0.000000
45.364000,-1.894946,0.432882,0.000000
45.365000,-1.519165,0.319190,0.000000
45.366000,-1.221716,0.275873,0.000000
45.367000,-0.984897,0.198120,0.000000
45.368000,-0.763784,0.243826,0.000000
45.369000,-0.537074,0.209726,0.000000
45.370000,-0.276239,0.311369,0.000000
45.371000,0.022435,0.286051,-0.000000
45.372000,0.352073,0.372716,-0.000000
45.373000,0.749408,0.421629,-0.000000
45.374000,1.156983,0.393589,-0.000000
45.375000,1.589204,0.470378,-0.000000
45.376000,2.112153,0.574886,-0.000000
45.377000,2.633292,0.467851,-0.000000
45.378000,3.000432,0.267397,-0.000000
45.379000,3.267512,0.266722,-0.000000
45.380000,3.627925,0.453082,-0.000000
45.381000,4.010280,0.312288,-0.000000
45.382000,4.322922,0.312941,-0.000000
45.383000,4.717966,0.476239,-0.000000
45.384000,5.235607,0.558530,-0.000000
45.385000,5.847360,0.664327,-0.000000
45.386000,6.437115,0.515849,-0.000000
45.387000,7.012153,0.633525,-0.000000
45.388000,7.634288,0.610760,-0.000000
45.389000,8.170725,0.462791,-0.000000
45.390000,8.652305,0.500101,-0.000000
45.391000,9.072117,0.340285,-0.000000
45.392000,9.386592,0.288888,-0.000000
45.393000,9.638687,0.215651,-0.000000
45.394000,9.853612,0.214185,-0.000000
45.395000,10.036883,0.152659,-0.000000
45.396000,10.170318,0.114402,-0.000000
45.397000,10.242309,0.030022,-0.000000
45.398000,10.400501,0.285038,-0.000000
45.399000,10.722962,0.359460,-0.000000
45.400000,11.064935,0.324623,-0.000000
45.401000,11.326153,0.198435,-0.000000
45.402000,11.641984,0.431986,-0.000000
45.403000,12.073419,0.430832,-0.000000
45.404000,12.465448,0.353573,-0.000000
45.405000,12.897160,0.508991,-0.000000
45.406000,13.352312,0.401806,-0.000000
45.407000,13.850813,0.594136,-0.000000
45.408000,14.559224,0.821408,-0.000000
45.409000,15.300948,0.662747,-0.000000
45.410000,15.882933,0.501971,-0.000000
45.411000,16.394368,0.520738,-0.000000
45.412000,16.872336,0.435580,-0.000000
45.413000,17.278099,0.376208,-0.000000
45.414000,17.689173,0.445539,-0.000000
45.415000,18.116667,0.409588,-0.000000
45.416000,18.532852,0.422672,-0.000000
45.417000,19.018364,0.547653,-0.000000
45.418000,19.556387,0.528428,-0.000000
45.419000,20.071347,0.501572,-0.000000
45.420000,20.602489,0.560347,-0.000000
45.421000,21.112397,0.459931,-0.000000
45.422000,21.586197,0.487477,-0.000000
45.423000,22.059940,0.460104,-0.000000
45.424000,22.516280,0.452571,-0.000000
45.425000,23.091543,0.696633,-0.000000
45.426000,23.844212,0.808035,-0.000000
45.427000,24.606562,0.717037,-0.000000
45.428000,25.355079,0.779581,-0.000000
45.429000,26.092460,0.695525,-0.000000
45.430000,26.723971,0.568087,-0.000000
45.431000,27.281459,0.546945,-0.000000
45.432000,27.804322,0.498983,-0.000000
45.433000,28.303006,0.498347,-0.000000
45.434000,28.741619,0.379466,-0.000000
45.435000,29.043619,0.225327,-0.000000
45.436000,29.204052,0.096231,-0.000000
45.437000,29.375570,0.246057,-0.000000
45.438000,29.602909,0.208828,-0.000000
45.439000,29.742154,0.070407,-0.000000
45.440000,29.784094,0.013816,-0.000000
45.441000,29.808052,0.034050,-0.000000
45.442000,29.765532,-0.118240,-0.000000
45.443000,29.708279,0.003178,-0.000000
45.444000,29.763873,0.107521,-0.000000
45.445000,29.878897,0.122486,-0.000000
45.446000,29.974449,0.068937,-0.000000
45.447000,30.033188,0.048693,-0.000000
45.448000,30.115232,0.115096,-0.000000
45.449000,30.189468,0.033840,-0.000000
45.450000,30.278246,0.143195,-0.000000
45.451000,30.374128,0.049096,-0.000000
45.452000,30.515008,0.231755,-0.000000
45.453000,30.800506,0.338695,-0.000000
45.454000,31.045621,0.152509,-0.000000
45.455000,31.189440,0.135252,-0.000000
45.456000,31.244151,-0.024952,-0.000000
45.457000,31.289994,0.115965,-0.000000
45.458000,31.355186,0.014988,-0.000000
45.459000,31.381531,0.037642,-0.000000
45.460000,31.486307,0.171262,-0.000000
45.461000,31.590972,0.038792,-0.000000
45.462000,31.685187,0.149115,-0.000000
45.463000,31.745799,-0.026934,-0.000000
45.464000,31.689541,-0.085208,-0.000000
45.465000,31.603969,-0.085855,-0.000000
45.466000,31.571670,0.020774,-0.000000
45.467000,31.610474,0.056704,-0.000000
45.468000,31.664808,0.052041,-0.000000
45.469000,31.677484,-0.026227,-0.000000
45.470000,31.556794,-0.214100,-0.000000
45.471000,31.294089,-0.310699,-0.000000
45.472000,31.030053,-0.217742,-0.000000
45.473000,30.847865,-0.146903,-0.000000
45.474000,30.688780,-0.171052,-0.000000
45.475000,30.553268,-0.100250,-0.000000
45.476000,30.410271,-0.185218,-0.000000
45.477000,30.329534,0.022747,-0.000000
45.478000,30.406273,0.130222,-0.000000
45.479000,30.495191,0.048079,-0.000000
45.480000,30.539523,0.040675,-0.000000
45.481000,30.569014,0.018476,-0.000000
45.482000,30.649067,0.141043,-0.000000
45.483000,30.835714,0.231809,-0.000000
45.484000,31.015991,0.129300,-0.000000
45.485000,31.136483,0.111811,-0.000000
45.486000,31.233058,0.081540,-0.000000
45.487000,31.223284,-0.100091,-0.000000
45.488000,31.150815,-0.045056,-0.000000
45.489000,31.091669,-0.073020,-0.000000
45.490000,31.148010,0.184426,-0.000000
45.491000,31.265174,0.050632,-0.000000
45.492000,31.325146,0.069266,-0.000000
45.493000,31.307540,-0.103523,-0.000000
45.494000,31.278438,0.044621,-0.000000
45.495000,31.349834,0.097944,-0.000000
45.496000,31.459421,0.121152,-0.000000
45.497000,31.618461,0.196571,-0.000000
45.498000,31.758517,0.084155,-0.000000
45.499000,31.783379,-0.033765,-0.000000
45.500000,31.669759,-0.192573,-0.000000
45.501000,31.497563,-0.151934,-0.000000
45.502000,31.282420,-0.277601,-0.000000
45.503000,30.994206,-0.298603,-0.000000
45.504000,30.670077,-0.349273,-0.000000
45.505000,30.347747,-0.295544,-0.000000
45.506000,29.992741,-0.413732,-0.000000
45.507000,29.610508,-0.350927,-0.000000
45.508000,29.244180,-0.381445,-0.000000
45.509000,28.873217,-0.360462,-0.000000
45.510000,28.438084,-0.508900,-0.000000
45.511000,28.028750,-0.310657,-0.000000
45.512000,27.770634,-0.206010,-0.000000
45.513000,27.545083,-0.244796,-0.000000
45.514000,27.321488,-0.202517,-0.000000
45.515000,27.038036,-0.363451,-0.000000
45.516000,26.591636,-0.528360,-0.000000
45.517000,25.995521,-0.663011,-0.000000
45.518000,25.373284,-0.581715,-0.000000
45.519000,24.768185,-0.628081,-0.000000
45.520000,24.105453,-0.696854,-0.000000
45.521000,23.348917,-0.815417,-0.000000
45.522000,22.461665,-0.958138,-0.000000
45.523000,21.641903,-0.682607,-0.000000
45.524000,20.955242,-0.690503,-0.000000
45.525000,20.252250,-0.715181,-0.000000
45.526000,19.490954,-0.806755,-0.000000
45.527000,18.658032,-0.858627,-0.000000
45.528000,17.844990,-0.767734,-0.000000
45.529000,16.987842,-0.945450,-0.000000
45.530000,16.062390,-0.905452,-0.000000
45.531000,15.159790,-0.899577,-0.000000
45.532000,14.236818,-0.945924,-0.000000
45.533000,13.313045,-0.901650,-0.000000
45.534000,12.438247,-0.848031,-0.000000
45.535000,11.607990,-0.812487,-0.000000
45.536000,10.757145,-0.888627,-0.000000
45.537000,9.864699,-0.896037,-0.000000
45.538000,9.112053,-0.610565,-0.000000
45.539000,8.534195,-0.545360,-0.000000
45.540000,7.838765,-0.843814,-0.000000
45.541000,6.853593,-1.124881,-0.000000
45.542000,5.790027,-1.002667,-0.000000
45.543000,4.861730,-0.854504,-0.000000
45.544000,4.047105,-0.774993,-0.000000
45.545000,3.273819,-0.771445,-0.000000
45.546000,2.538041,-0.700332,-0.000000
45.547000,1.778677,-0.817644,-0.000000
45.548000,0.966532,-0.806547,-0.000000
45.549000,0.126299,-0.873413,-0.000000
45.550000,-0.684961,-0.749593,0.000000
45.551000,-1.466478,-0.812968,0.000000
45.552000,-2.209232,-0.673124,0.000000
45.553000,-2.828134,-0.565126,0.000000
45.554000,-3.364701,-0.508205,0.000000
45.555000,-3.972652,-0.706568,0.000000
45.556000,-4.786059,-0.919004,0.000000
45.557000,-5.655976,-0.821180,0.000000
45.558000,-6.476298,-0.819329,0.000000
45.559000,-7.261320,-0.750933,0.000000
45.560000,-8.104796,-0.934927,0.000000
45.561000,-9.001325,-0.858371,0.000000
45.562000,-9.772192,-0.684134,0.000000
45.563000,-10.491664,-0.754330,0.000000
45.564000,-11.225436,-0.713307,0.000000
45.565000,-11.872559,-0.581519,0.000000
45.566000,-12.416423,-0.506515,0.000000
45.567000,-12.914408,-0.489473,0.000000
45.568000,-13.380709,-0.443306,0.000000
45.569000,-13.755675,-0.307280,0.000000
45.570000,-14.001110,-0.184207,0.000000
45.571000,-14.209391,-0.232096,0.000000
45.572000,-14.498965,-0.346436,0.000000
45.573000,-14.937560,-0.529754,0.000000
45.574000,-15.583039,-0.759926,0.000000
45.575000,-16.360577,-0.794853,0.000000
45.576000,-17.129143,-0.742437,0.000000
45.577000,-17.801232,-0.602370,0.000000
45.578000,-18.361608,-0.518743,0.000000
45.579000,-18.810791,-0.380289,0.000000
45.580000,-19.193087,-0.384247,0.000000
45.581000,-19.563997,-0.357676,0.000000
45.582000,-19.896642,-0.307846,0.000000
45.583000,-20.163084,-0.225451,0.000000
45.584000,-20.320364,-0.089819,0.000000
45.585000,-20.406322,-0.082160,0.000000
45.586000,-20.516318,-0.137564,0.000000
45.587000,-20.636103,-0.102205,0.000000
45.588000,-20.700622,-0.027248,0.000000
45.589000,-20.677366,0.073197,0.000000
45.590000,-20.642943,-0.003999,0.000000
45.591000,-20.701497,-0.112577,0.000000
45.592000,-20.904972,-0.293443,0.000000
45.593000,-21.230138,-0.356542,0.000000
45.594000,-21.649288,-0.481078,0.000000
45.595000,-22.125486,-0.471322,0.000000
45.596000,-22.607187,-0.491925,0.000000
45.597000,-23.131556,-0.556427,0.000000
45.598000,-23.698491,-0.577273,0.000000
45.599000,-24.295349,-0.616177,0.000000
45.600000,-24.915308,-0.623634,0.000000
45.601000,-25.567467,-0.680318,0.000000
45.602000,-26.183705,-0.552748,0.000000
45.603000,-26.748770,-0.577202,0.000000
45.604000,-27.317059,-0.559412,0.000000
45.605000,-27.846280,-0.499293,0.000000
45.606000,-28.309617,-0.427717,0.000000
45.607000,-28.716240,-0.385723,0.000000
45.608000,-29.034154,-0.250798,0.000000
45.609000,-29.281984,-0.244903,0.000000
45.610000,-29.534266,-0.259594,0.000000
45.611000,-29.840376,-0.352149,0.000000
45.612000,-30.245455,-0.457449,0.000000
45.613000,-30.677601,-0.407080,0.000000
45.614000,-31.138852,-0.514839,0.000000
45.615000,-31.612092,-0.432040,0.000000
45.616000,-32.018284,-0.380594,0.000000
45.617000,-32.443812,-0.469983,0.000000
45.618000,-32.904005,-0.450481,0.000000
45.619000,-33.327454,-0.396679,0.000000
45.620000,-33.654743,-0.258614,0.000000
45.621000,-33.986882,-0.404913,0.000000
45.622000,-34.381786,-0.384990,0.000000
45.623000,-34.762690,-0.376855,0.000000
45.624000,-35.008109,-0.115352,0.000000
45.625000,-35.143209,-0.154689,0.000000
45.626000,-35.289274,-0.137570,0.000000
45.627000,-35.441096,-0.165968,0.000000
45.628000,-35.551556,-0.055569,0.000000
45.629000,-35.540863,0.076203,0.000000
45.630000,-35.426935,0.151177,0.000000
45.631000,-35.340577,0.022118,0.000000
45.632000,-35.315352,0.028227,0.000000
45.633000,-35.305013,-0.007437,0.000000
45.634000,-35.300777,0.015721,0.000000
45.635000,-35.349013,-0.111598,0.000000
45.636000,-35.414681,-0.020264,0.000000
45.637000,-35.473316,-0.096671,0.000000
45.638000,-35.620374,-0.196969,0.000000
45.639000,-35.847200,-0.256404,0.000000
45.640000,-36.107446,-0.264071,0.000000
45.641000,-36.285836,-0.093624,0.000000
45.642000,-36.387098,-0.108874,0.000000
45.643000,-36.517270,-0.151297,0.000000
45.644000,-36.789944,-0.392826,0.000000
45.645000,-37.212299,-0.451571,0.000000
45.646000,-37.697909,-0.519281,0.000000
45.647000,-38.254396,-0.593280,0.000000
45.648000,-38.720754,-0.340726,0.000000
