time, position, velocity, acceleration
67.864000,-7.729982,0.027969,0.000000
67.865000,-7.716704,-0.001372,0.000000
67.866000,-7.676992,0.080646,0.000000
67.867000,-7.593929,0.085451,0.000000
67.868000,-7.524924,0.052596,0.000000
67.869000,-7.459678,0.077836,0.000000
67.870000,-7.343530,0.154303,0.000000
67.871000,-7.166448,0.199747,0.000000
67.872000,-6.932887,0.267212,0.000000
67.873000,-6.652229,0.294001,0.000000
67.874000,-6.366564,0.277298,0.000000
67.875000,-6.100099,0.255614,0.000000
67.876000,-5.894068,0.156573,0.000000
67.877000,-5.742874,0.145800,0.000000
67.878000,-5.597552,0.144814,0.000000
67.879000,-5.425659,0.198844,0.000000
67.880000,-5.286990,0.078669,0.000000
67.881000,-5.209872,0.075554,0.000000
67.882000,-5.169139,0.006019,0.000000
67.883000,-5.160009,0.012226,0.000000
67.884000,-5.181904,-0.055900,0.000000
67.885000,-5.246296,-0.072846,0.000000
67.886000,-5.323318,-0.081173,0.000000
67.887000,-5.406080,-0.084333,0.000000
67.888000,-5.457636,-0.018882,0.000000
67.889000,-5.438837,0.056346,0.000000
67.890000,-5.353678,0.113855,0.000000
67.891000,-5.238360,0.116751,0.000000
67.892000,-5.078698,0.202394,0.000000
67.893000,-4.895915,0.163203,0.000000
67.894000,-4.725546,0.177474,0.000000
67.895000,-4.566291,0.141065,0.000000
67.896000,-4.442330,0.106889,0.000000
67.897000,-4.303721,0.170192,0.000000
67.898000,-4.097764,0.241560,0.000000
67.899000,-3.839673,0.274514,0.000000
67.900000,-3.555004,0.294732,0.000000
67.901000,-3.257989,0.299232,0.000000
67.902000,-2.981649,0.253472,0.000000
67.903000,-2.722565,0.264626,0.000000
67.904000,-2.497475,0.185642,0.000000
67.905000,-2.379870,0.049776,0.000000
67.906000,-2.320436,0.069045,0.000000
67.907000,-2.299409,-0.026834,0.000000
67.908000,-2.349231,-0.072723,0.000000
67.909000,-2.408224,-0.045299,0.000000
67.910000,-2.464965,-0.068135,0.000000
67.911000,-2.527334,-0.056613,0.000000
67.912000,-2.625756,-0.140072,0.000000
67.913000,-2.802388,-0.213036,0.000000
67.914000,-3.031663,-0.245419,0.000000
67.915000,-3.299588,-0.290305,0.000000
67.916000,-3.612434,-0.335253,0.000000
67.917000,-3.944607,-0.329043,0.000000
67.918000,-4.322028,-0.425565,0.000000
67.919000,-4.678358,-0.287265,0.000000
67.920000,-4.952249,-0.260514,0.000000
67.921000,-5.217332,-0.269589,0.000000
67.922000,-5.503294,-0.302229,0.000000
67.923000,-5.823637,-0.338340,0.000000
67.924000,-6.187122,-0.388479,0.000000
67.925000,-6.561454,-0.360166,0.000000
67.926000,-6.866667,-0.250392,0.000000
67.927000,-7.103769,-0.223818,0.000000
67.928000,-7.368073,-0.304606,0.000000
67.929000,-7.675764,-0.310711,0.000000
67.930000,-8.002795,-0.343238,0.000000
67.931000,-8.311910,-0.275054,0.000000
67.932000,-8.634062,-0.369036,0.000000
67.933000,-8.973241,-0.309364,0.000000
67.934000,-9.257135,-0.258462,0.000000
67.935000,-9.492875,-0.213055,0.000000
67.936000,-9.647466,-0.096304,0.000000
67.937000,-9.740721,-0.090205,0.000000
67.938000,-9.864636,-0.157494,0.000000
67.939000,-10.005419,-0.124108,0.000000
67.940000,-10.143109,-0.151207,0.000000
67.941000,-10.337258,-0.236915,0.000000
67.942000,-10.589356,-0.267187,0.000000
67.943000,-10.853194,-0.260458,0.000000
67.944000,-11.099192,-0.231548,0.000000
67.945000,-11.280756,-0.131721,0.000000
67.946000,-11.447869,-0.202361,0.000000
67.947000,-11.667995,-0.237796,0.000000
67.948000,-11.879831,-0.185932,0.000000
67.949000,-12.020194,-0.094931,0.000000
67.950000,-12.098182,-0.061095,0.000000
67.951000,-12.187195,-0.116828,0.000000
67.952000,-12.292863,-0.094535,0.000000
67.953000,-12.373924,-0.067625,0.000000
67.954000,-12.428708,-0.041983,0.000000
67.955000,-12.456122,-0.012898,0.000000
67.956000,-12.497971,-0.070703,0.000000
67.957000,-12.587352,-0.107987,0.000000
67.958000,-12.662015,-0.041444,0.000000
67.959000,-12.656152,0.052999,0.000000
67.960000,-12.652428,-0.045391,0.000000
67.961000,-12.677074,-0.003976,0.000000
67.962000,-12.683390,-0.008654,0.000000
67.963000,-12.729255,-0.082949,0.000000
67.964000,-12.786903,-0.032431,0.000000
67.965000,-12.831409,-0.056539,0.000000
67.966000,-12.928902,-0.138299,0.000000
67.967000,-13.088416,-0.180635,0.000000
67.968000,-13.232717,-0.108072,0.000000
67.969000,-13.314752,-0.056079,0.000000
67.970000,-13.381293,-0.076964,0.000000
67.971000,-13.472379,-0.105153,0.000000
67.972000,-13.522722,0.004282,0.000000
67.973000,-13.499028,0.043028,0.000000
67.974000,-13.488058,-0.020990,0.000000
67.975000,-13.471446,0.054073,0.000000
67.976000,-13.441008,0.006868,0.000000
67.977000,-13.408016,0.059013,0.000000
67.978000,-13.368083,0.020902,0.000000
67.979000,-13.310593,0.093934,0.000000
67.980000,-13.156165,0.214680,0.000000
67.981000,-12.971878,0.153953,0.000000
67.982000,-12.835096,0.119635,0.000000
67.983000,-12.673247,0.203881,0.000000
67.984000,-12.505900,0.130897,0.000000
67.985000,-12.385203,0.110500,0.000000
67.986000,-12.291716,0.076506,0.000000
67.987000,-12.177765,0.151240,0.000000
67.988000,-12.063995,0.076397,0.000000
67.989000,-11.996399,0.058805,0.000000
67.990000,-11.928806,0.076331,0.000000
67.991000,-11.875839,0.029664,0.000000
67.992000,-11.818522,0.084857,0.000000
67.993000,-11.715580,0.120940,0.000000
67.994000,-11.509838,0.290211,0.000000
67.995000,-11.220973,0.287461,0.000000
67.996000,-10.915857,0.322647,0.000000
67.997000,-10.625290,0.258533,0.000000
67.998000,-10.380434,0.231172,0.000000
67.999000,-10.087281,0.354861,0.000000
68.000000,-9.734989,0.349658,0.000000
68.001000,-9.396166,0.327955,0.000000
68.002000,-9.008913,0.446270,0.000000
68.003000,-8.562600,0.446267,0.000000
68.004000,-8.081320,0.516079,0.000000
68.005000,-7.578134,0.490237,0.000000
68.006000,-7.049479,0.566836,0.000000
68.007000,-6.469656,0.592651,0.000000
68.008000,-5.822710,0.700931,0.000000
68.009000,-5.120219,0.703908,0.000000
68.010000,-4.384089,0.768101,0.000000
68.011000,-3.635364,0.729269,0.000000
68.012000,-2.939737,0.661965,0.000000
68.013000,-2.301585,0.614297,0.000000
68.014000,-1.699795,0.589209,0.000000
68.015000,-1.077835,0.654482,0.000000
68.016000,-0.421852,0.657354,0.000000
68.017000,0.240417,0.667042,-0.000000
68.018000,0.948215,0.748283,-0.000000
68.019000,1.674681,0.704586,-0.000000
68.020000,2.417412,0.780608,-0.000000
68.021000,3.207240,0.798869,-0.000000
68.022000,3.984474,0.755526,-0.000000
68.023000,4.747780,0.770917,-0.000000
68.024000,5.506586,0.746596,-0.000000
68.025000,6.233157,0.706480,-0.000000
68.026000,6.867393,0.562121,-0.000000
68.027000,7.411403,0.525862,-0.000000
68.028000,7.954672,0.560520,-0.000000
68.029000,8.554671,0.639236,-0.000000
68.030000,9.167994,0.587387,-0.000000
68.031000,9.783661,0.643742,-0.000000
68.032000,10.447823,0.684393,-0.000000
68.033000,11.121938,0.663751,-0.000000
68.034000,11.832836,0.757759,-0.000000
68.035000,12.578469,0.733414,-0.000000
68.036000,13.314089,0.737687,-0.000000
68.037000,14.053892,0.741781,-0.000000
68.038000,14.779748,0.709857,-0.000000
68.039000,15.463113,0.656843,-0.000000
68.040000,16.151202,0.719109,-0.000000
68.041000,16.916332,0.810861,-0.000000
68.042000,17.752586,0.861412,-0.000000
68.043000,18.660673,0.954445,-0.000000
68.044000,19.589098,0.902329,-0.000000
68.045000,20.433392,0.786308,-0.000000
68.046000,21.262033,0.870688,-0.000000
68.047000,22.164434,0.933849,-0.000000
68.048000,23.086583,0.910329,-0.000000
68.049000,23.952037,0.820582,-0.000000
68.050000,24.770476,0.816164,-0.000000
68.051000,25.601149,0.844991,-0.000000
68.052000,26.480440,0.913325,-0.000000
68.053000,27.382725,0.891129,-0.000000
68.054000,28.212372,0.768233,-0.000000
68.055000,28.970141,0.747216,-0.000000
68.056000,29.702772,0.717976,-0.000000
68.057000,30.451310,0.778875,-0.000000
68.058000,31.171019,0.660628,-0.000000
68.059000,31.827337,0.651919,-0.000000
68.060000,32.481717,0.656730,-0.000000
68.061000,33.167325,0.714279,-0.000000
68.062000,33.887863,0.726662,-0.000000
68.063000,34.608250,0.714018,-0.000000
68.064000,35.323806,0.716977,-0.000000
68.065000,36.053054,0.741362,-0.000000
68.066000,36.761263,0.675058,-0.000000
68.067000,37.431111,0.664554,-0.000000
68.068000,38.057229,0.587717,-0.000000
68.069000,38.631522,0.560830,-0.000000
68.070000,39.199298,0.574615,-0.000000
68.071000,39.771378,0.569471,-0.000000
68.072000,40.338972,0.565642,-0.000000
68.073000,40.843923,0.444397,-0.000000
68.074000,41.274986,0.417719,-0.000000
68.075000,41.648695,0.329805,-0.000000
68.076000,42.032993,0.438561,-0.000000
68.077000,42.488537,0.472409,-0.000000
68.078000,42.936552,0.423646,-0.000000
68.079000,43.368931,0.441029,-0.000000
68.080000,43.758485,0.338207,-0.000000
68.081000,44.077329,0.299513,-0.000000
68.082000,44.371405,0.288630,-0.000000
68.083000,44.681097,0.330651,-0.000000
68.084000,45.015813,0.338733,-0.000000
68.085000,45.401737,0.432911,-0.000000
68.086000,45.825154,0.413904,-0.000000
68.087000,46.237071,0.409889,-0.000000
68.088000,46.596939,0.309979,-0.000000
68.089000,46.837629,0.171620,-0.000000
68.090000,47.005479,0.164091,-0.000000
68.091000,47.127099,0.079299,-0.000000
68.092000,47.220325,0.107118,-0.000000
68.093000,47.315597,0.083479,-0.000000
68.094000,47.376529,0.038480,-0.000000
68.095000,47.416204,0.040889,-0.000000
68.096000,47.463339,0.053382,-0.000000
68.097000,47.494691,0.009422,-0.000000
68.098000,47.544249,0.089580,-0.000000
68.099000,47.632823,0.087584,-0.000000
68.100000,47.757800,0.162250,-0.000000
68.101000,47.858018,0.038408,-0.000000
68.102000,47.839102,-0.076011,-0.000000
68.103000,47.804171,0.006047,-0.000000
68.104000,47.765029,-0.084140,-0.000000
68.105000,47.614543,-0.216549,-0.000000
68.106000,47.391020,-0.230400,-0.000000
68.107000,47.094058,-0.363212,-0.000000
68.108000,46.692407,-0.439855,-0.000000
68.109000,46.260316,-0.424242,-0.000000
68.110000,45.824607,-0.447024,-0.000000
68.111000,45.374220,-0.453625,-0.000000
68.112000,44.929434,-0.435864,-0.000000
68.113000,44.517667,-0.387645,-0.000000
68.114000,44.099752,-0.447975,-0.000000
68.115000,43.640345,-0.470685,-0.000000
68.116000,43.161167,-0.487524,-0.000000
68.117000,42.622463,-0.589583,-0.000000
68.118000,42.039807,-0.575614,-0.000000
68.119000,41.503903,-0.496200,-0.000000
68.120000,40.985309,-0.540789,-0.000000
68.121000,40.416298,-0.597003,-0.000000
68.122000,39.761451,-0.712345,-0.000000
68.123000,38.996843,-0.816525,-0.000000
68.124000,38.181026,-0.814932,-0.000000
68.125000,37.353482,-0.839932,-0.000000
68.126000,36.525460,-0.815972,-0.000000
68.127000,35.741412,-0.752060,-0.000000
68.128000,34.977290,-0.775977,-0.000000
68.129000,34.269584,-0.639511,-0.000000
68.130000,33.626203,-0.647093,-0.000000
68.131000,32.982805,-0.639571,-0.000000
68.132000,32.346556,-0.632797,-0.000000
68.133000,31.643532,-0.772860,-0.000000
68.134000,30.922232,-0.669759,-0.000000
68.135000,30.179963,-0.814373,-0.000000
68.136000,29.330386,-0.884481,-0.000000
68.137000,28.456072,-0.863997,-0.000000
68.138000,27.593046,-0.861875,-0.000000
68.139000,26.741661,-0.840753,-0.000000
68.140000,25.932789,-0.776928,-0.000000
68.141000,25.176747,-0.735068,-0.000000
68.142000,24.427124,-0.763970,-0.000000
68.143000,23.665242,-0.759641,-0.000000
68.144000,22.940833,-0.689144,-0.000000
68.145000,22.245580,-0.701196,-0.000000
68.146000,21.538680,-0.712436,-0.000000
68.147000,20.847943,-0.668968,-0.000000
68.148000,20.159888,-0.706933,-0.000000
68.149000,19.443396,-0.725871,-0.000000
68.150000,18.711762,-0.737226,-0.000000
68.151000,17.935119,-0.815769,-0.000000
68.152000,17.129272,-0.795794,-0.000000
68.153000,16.286932,-0.888558,-0.000000
68.154000,15.387673,-0.909742,-0.000000
68.155000,14.446006,-0.973297,-0.000000
68.156000,13.462591,-0.993304,-0.000000
68.157000,12.456293,-1.019050,-0.000000
68.158000,11.400153,-1.092897,-0.000000
68.159000,10.271097,-1.164872,-0.000000
68.160000,9.127128,-1.122914,-0.000000
68.161000,8.010781,-1.109585,-0.000000
68.162000,6.886903,-1.137904,-0.000000
68.163000,5.765204,-1.105332,-0.000000
68.164000,4.653582,-1.117676,-0.000000
68.165000,3.601301,-0.986905,-0.000000
68.166000,2.625461,-0.964625,-0.000000
68.167000,1.669210,-0.947723,-0.000000
68.168000,0.784287,-0.822168,-0.000000
68.169000,0.016320,-0.713804,-0.000000
68.170000,-0.714891,-0.748421,0.000000
68.171000,-1.461251,-0.744165,0.000000
68.172000,-2.204369,-0.741935,0.000000
68.173000,-2.959120,-0.767383,0.000000
68.174000,-3.710792,-0.735875,0.000000
68.175000,-4.441609,-0.725641,0.000000
68.176000,-5.196914,-0.784727,0.000000
68.177000,-5.994518,-0.810291,0.000000
68.178000,-6.760259,-0.721200,0.000000
68.179000,-7.500473,-0.759029,0.000000
68.180000,-8.213774,-0.667597,0.000000
68.181000,-8.917358,-0.739322,0.000000
68.182000,-9.641469,-0.708820,0.000000
68.183000,-10.331300,-0.670781,0.000000
68.184000,-10.936550,-0.539833,0.000000
68.185000,-11.470611,-0.528216,0.000000
68.186000,-11.989041,-0.508586,0.000000
68.187000,-12.516144,-0.545465,0.000000
68.188000,-13.112902,-0.647772,0.000000
68.189000,-13.779935,-0.686111,0.000000
68.190000,-14.448685,-0.651331,0.000000
68.191000,-15.073288,-0.597857,0.000000
68.192000,-15.659459,-0.574425,0.000000
68.193000,-16.297301,-0.700933,0.000000
68.194000,-16.949522,-0.603561,0.000000
68.195000,-17.596099,-0.689335,0.000000
68.196000,-18.251025,-0.620523,0.000000
68.197000,-18.847270,-0.571947,0.000000
68.198000,-19.415483,-0.564396,0.000000
68.199000,-19.978943,-0.562434,0.000000
68.200000,-20.547263,-0.574091,0.000000
68.201000,-21.129624,-0.590507,0.000000
68.202000,-21.693226,-0.536695,0.000000
68.203000,-22.224757,-0.526297,0.000000
68.204000,-22.707259,-0.438780,0.000000
68.205000,-23.141506,-0.429663,0.000000
68.206000,-23.492850,-0.273239,0.000000
68.207000,-23.757328,-0.255712,0.000000
68.208000,-23.996555,-0.222768,0.000000
68.209000,-24.215396,-0.214901,0.000000
68.210000,-24.423142,-0.200591,0.000000
68.211000,-24.536755,-0.026925,0.000000
68.212000,-24.608684,-0.116782,0.000000
68.213000,-24.765382,-0.196465,0.000000
68.214000,-24.982826,-0.238327,0.000000
68.215000,-25.175111,-0.146379,0.000000
68.216000,-25.288130,-0.079769,0.000000
68.217000,-25.381861,-0.107644,0.000000
68.218000,-25.454570,-0.037894,0.000000
68.219000,-25.496874,-0.046706,0.000000
68.220000,-25.473928,0.092341,0.000000
68.221000,-25.366552,0.122323,0.000000
68.222000,-25.251449,0.107868,0.000000
68.223000,-25.219711,-0.044155,0.000000
68.224000,-25.260562,-0.037568,0.000000
68.225000,-25.212943,0.132493,0.000000
68.226000,-25.144906,0.003768,0.000000
68.227000,-25.098904,0.088069,0.000000
68.228000,-25.014988,0.079745,0.000000
68.229000,-24.890808,0.168425,0.000000
68.230000,-24.773519,0.066290,0.000000
68.231000,-24.773878,-0.066799,0.000000
68.232000,-24.842065,-0.069574,0.000000
68.233000,-24.908164,-0.062638,0.000000
68.234000,-24.956164,-0.033419,0.000000
68.235000,-24.998234,-0.050700,0.000000
68.236000,-25.028864,-0.010638,0.000000
68.237000,-25.012892,0.042473,0.000000
68.238000,-25.000903,-0.018412,0.000000
68.239000,-25.008325,0.003518,0.000000
68.240000,-24.975739,0.061532,0.000000
68.241000,-24.925264,0.039431,0.000000
68.242000,-24.872416,0.066194,0.000000
68.243000,-24.851126,-0.023482,0.000000
68.244000,-24.862906,-0.000131,0.000000
68.245000,-24.847986,0.029901,0.000000
68.246000,-24.813172,0.039688,0.000000
68.247000,-24.792557,0.001586,0.000000
68.248000,-24.735973,0.111369,0.000000
68.249000,-24.618205,0.124109,0.000000
68.250000,-24.485565,0.141101,0.000000
68.251000,-24.337755,0.154452,0.000000
68.252000,-24.171518,0.177934,0.000000
68.253000,-24.027468,0.110239,0.000000
68.254000,-23.907308,0.130008,0.000000
68.255000,-23.775628,0.133306,0.000000
68.256000,-23.633779,0.150321,0.000000
68.257000,-23.474694,0.167775,0.000000
68.258000,-23.310440,0.160699,0.000000
68.259000,-23.143902,0.172310,0.000000
68.260000,-23.045727,0.024257,0.000000
68.261000,-23.010707,0.045725,0.000000
68.262000,-22.971330,0.033028,0.000000
68.263000,-22.925562,0.058442,0.000000
68.264000,-22.845204,0.102168,0.000000
68.265000,-22.761065,0.066140,0.000000
68.266000,-22.652146,0.151519,0.000000
68.267000,-22.481380,0.189901,0.000000
68.268000,-22.279034,0.214696,0.000000
68.269000,-22.068436,0.206458,0.000000
68.270000,-21.886719,0.157011,0.000000
68.271000,-21.752445,0.111575,0.000000
68.272000,-21.605825,0.181505,0.000000
68.273000,-21.423788,0.182519,0.000000
68.274000,-21.200226,0.264409,0.000000
68.275000,-20.913956,0.307988,0.000000
68.276000,-20.641796,0.236388,0.000000
68.277000,-20.385444,0.276187,0.000000
68.278000,-20.157034,0.180739,0.000000
68.279000,-20.026141,0.081178,0.000000
68.280000,-19.933611,0.103813,0.000000
68.281000,-19.843479,0.076467,0.000000
68.282000,-19.778368,0.053769,0.000000
68.283000,-19.745556,0.011906,0.000000
68.284000,-19.762571,-0.045847,0.000000
68.285000,-19.793569,-0.016206,0.000000
68.286000,-19.817859,-0.032355,0.000000
68.287000,-19.844157,-0.020269,0.000000
68.288000,-19.901336,-0.093966,0.000000
68.289000,-19.990809,-0.084991,0.000000
68.290000,-20.127944,-0.189090,0.000000
68.291000,-20.313131,-0.181276,0.000000
68.292000,-20.516628,-0.225618,0.000000
68.293000,-20.727010,-0.195171,0.000000
68.294000,-20.927769,-0.206303,0.000000
68.295000,-21.136742,-0.211610,0.000000
68.296000,-21.346825,-0.208535,0.000000
68.297000,-21.485621,-0.069280,0.000000
68.298000,-21.519127,0.002140,0.000000
68.299000,-21.502210,0.031627,0.000000
68.300000,-21.502188,-0.031489,0.000000
68.301000,-21.510265,0.015243,0.000000
68.302000,-21.549133,-0.092801,0.000000
68.303000,-21.608127,-0.025306,0.000000
68.304000,-21.623798,-0.006079,0.000000
68.305000,-21.632304,-0.010939,0.000000
68.306000,-21.685142,-0.094599,0.000000
68.307000,-21.716848,0.030965,0.000000
68.308000,-21.683270,0.036163,0.000000
68.309000,-21.645966,0.038420,0.000000
68.310000,-21.590670,0.072092,0.000000
68.311000,-21.505391,0.098391,0.000000
68.312000,-21.454558,0.003413,0.000000
68.313000,-21.445461,0.014746,0.000000
68.314000,-21.403446,0.069170,0.000000
68.315000,-21.293170,0.151208,0.000000
68.316000,-21.122012,0.190996,0.000000
68.317000,-20.903403,0.246073,0.000000
68.318000,-20.664794,0.231110,0.000000
68.319000,-20.410948,0.276444,0.000000
68.320000,-20.139245,0.266914,0.000000
68.321000,-19.897232,0.217138,0.000000
68.322000,-19.709669,0.158040,0.000000
68.323000,-19.542078,0.177065,0.000000
68.324000,-19.335149,0.236640,0.000000
68.325000,-19.084219,0.265111,0.000000
68.326000,-18.823896,0.255489,0.000000
68.327000,-18.565986,0.260263,0.000000
68.328000,-18.293903,0.283800,0.000000
68.329000,-18.074587,0.154996,0.000000
68.330000,-17.922231,0.149684,0.000000
68.331000,-17.809582,0.075709,0.000000
68.332000,-17.743848,0.055768,0.000000
68.333000,-17.734513,-0.036954,0.000000
68.334000,-17.740039,0.025787,0.000000
68.335000,-17.753403,-0.052391,0.000000
68.336000,-17.825768,-0.092270,0.000000
68.337000,-17.898989,-0.054233,0.000000
68.338000,-18.016494,-0.180553,0.000000
68.339000,-18.149268,-0.085142,0.000000
68.340000,-18.256069,-0.128378,0.000000
68.341000,-18.430382,-0.220072,0.000000
68.342000,-18.652597,-0.224321,0.000000
68.343000,-18.902025,-0.274413,0.000000
68.344000,-19.113354,-0.148431,0.000000
68.345000,-19.249866,-0.124619,0.000000
68.346000,-19.382433,-0.140477,0.000000
68.347000,-19.586280,-0.266976,0.000000
68.348000,-19.884606,-0.329526,0.000000
68.349000,-20.199824,-0.300912,0.000000
68.350000,-20.546984,-0.393198,0.000000
68.351000,-20.919517,-0.351881,0.000000
68.352000,-21.213311,-0.235862,0.000000
68.353000,-21.433703,-0.204947,0.000000
68.354000,-21.602549,-0.132849,0.000000
68.355000,-21.668541,0.000637,0.000000
68.356000,-21.599629,0.136930,0.000000
68.357000,-21.444455,0.173312,0.000000
68.358000,-21.254765,0.205964,0.000000
68.359000,-21.023676,0.256073,0.000000
68.360000,-20.801341,0.188654,0.000000
68.361000,-20.603540,0.206868,0.000000
68.362000,-20.346612,0.306756,0.000000
68.363000,-20.025597,0.335151,0.000000
68.364000,-19.768075,0.180095,0.000000
68.365000,-19.552328,0.251224,0.000000
68.366000,-19.221461,0.410165,0.000000
68.367000,-18.842517,0.347745,0.000000
68.368000,-18.494996,0.347220,0.000000
68.369000,-18.140992,0.360686,0.000000
68.370000,-17.790106,0.341041,0.000000
68.371000,-17.408418,0.422115,0.000000
68.372000,-16.977565,0.439470,0.000000
68.373000,-16.499872,0.515685,0.000000
68.374000,-15.959670,0.564523,0.000000
68.375000,-15.418219,0.518343,0.000000
68.376000,-14.858556,0.600729,0.000000
68.377000,-14.303635,0.509153,0.000000
68.378000,-13.891676,0.315008,0.000000
68.379000,-13.594611,0.279117,0.000000
68.380000,-13.270723,0.368438,0.000000
68.381000,-12.959631,0.253872,0.000000
68.382000,-12.703348,0.258628,0.000000
68.383000,-12.442752,0.262501,0.000000
68.384000,-12.155637,0.311583,0.000000
68.385000,-11.850558,0.298531,0.000000
68.386000,-11.537438,0.327593,0.000000
68.387000,-11.232261,0.282771,0.000000
68.388000,-10.912243,0.357072,0.000000
68.389000,-10.541504,0.384283,0.000000
68.390000,-10.137356,0.423863,0.000000
68.391000,-9.730843,0.389138,0.000000
68.392000,-9.393951,0.284753,0.000000
68.393000,-9.145504,0.212212,0.000000
68.394000,-8.928923,0.220889,0.000000
68.395000,-8.698291,0.240291,0.000000
68.396000,-8.409300,0.337466,0.000000
68.397000,-8.048117,0.384746,0.000000
68.398000,-7.622844,0.465577,0.000000
68.399000,-7.158300,0.463422,0.000000
68.400000,-6.697946,0.457206,0.000000
68.401000,-6.242056,0.454488,0.000000
68.402000,-5.772101,0.485276,0.000000
68.403000,-5.273195,0.512392,0.000000
68.404000,-4.663790,0.705970,0.000000
68.405000,-3.994569,0.632466,0.000000
68.406000,-3.357829,0.640878,0.000000
68.407000,-2.710558,0.653516,0.000000
68.408000,-2.110421,0.546824,0.000000
68.409000,-1.537039,0.599740,0.000000
68.410000,-0.895661,0.682751,0.000000
68.411000,-0.209959,0.688513,0.000000
68.412000,0.451045,0.633462,-0.000000
68.413000,1.086984,0.638288,-0.000000
68.414000,1.710768,0.609213,-0.000000
68.415000,2.290765,0.550772,-0.000000
68.416000,2.911231,0.689807,-0.000000
68.417000,3.607468,0.702516,-0.000000
68.418000,4.335656,0.753636,-0.000000
68.419000,5.069390,0.713765,-0.000000
68.420000,5.735282,0.618058,-0.000000
68.421000,6.357180,0.625611,-0.000000
68.422000,6.975997,0.611934,-0.000000
68.423000,7.571823,0.579663,-0.000000
68.424000,8.089877,0.456560,-0.000000
68.425000,8.504780,0.373313,-0.000000
68.426000,8.904603,0.426174,-0.000000
68.427000,9.344755,0.454005,-0.000000
68.428000,9.828041,0.512383,-0.000000
68.429000,10.326837,0.485168,-0.000000
68.430000,10.760144,0.381546,-0.000000
68.431000,11.085396,0.269094,-0.000000
68.432000,11.331743,0.223637,-0.000000
68.433000,11.483359,0.079818,-0.000000
68.434000,11.599375,0.152077,-0.000000
68.435000,11.778965,0.206982,-0.000000
68.436000,11.982405,0.199879,-0.000000
68.437000,12.170901,0.177125,-0.000000
68.438000,12.306627,0.094449,-0.000000
68.439000,12.429255,0.150697,-0.000000
68.440000,12.565225,0.121275,-0.000000
68.441000,12.710594,0.169363,-0.000000
68.442000,12.869287,0.148036,-0.000000
68.443000,13.000367,0.114166,-0.000000
68.444000,13.109165,0.103436,-0.000000
68.445000,13.245898,0.169899,-0.000000
68.446000,13.441048,0.220288,-0.000000
68.447000,13.644706,0.187054,-0.000000
68.448000,13.816125,0.155812,-0.000000
68.449000,14.023629,0.258991,-0.000000
68.450000,14.341472,0.376445,-0.000000
68.451000,14.738959,0.418392,-0.000000
68.452000,15.155191,0.414011,-0.000000
68.453000,15.611675,0.498737,-0.000000
68.454000,16.077471,0.432888,-0.000000
68.455000,16.517703,0.447477,-0.000000
68.456000,16.940335,0.397802,-0.000000
68.457000,17.347707,0.416845,-0.000000
68.458000,17.761116,0.409918,-0.000000
68.459000,18.109043,0.286092,-0.000000
68.460000,18.397265,0.290303,-0.000000
68.461000,18.686286,0.287701,-0.000000
68.462000,18.999717,0.339026,-0.000000
68.463000,19.404765,0.470782,-0.000000
68.464000,19.920830,0.561109,-0.000000
68.465000,20.489833,0.576775,-0.000000
68.466000,21.080597,0.604607,-0.000000
68.467000,21.670519,0.575189,-0.000000
68.468000,22.239515,0.562731,-0.000000
68.469000,22.801900,0.561948,-0.000000
68.470000,23.390304,0.614675,-0.000000
68.471000,24.005245,0.615104,-0.000000
68.472000,24.577263,0.528987,-0.000000
68.473000,25.120341,0.557034,-0.000000
68.474000,25.698314,0.598749,-0.000000
68.475000,26.325343,0.655111,-0.000000
68.476000,26.954866,0.603921,-0.000000
68.477000,27.550467,0.587214,-0.000000
68.478000,28.132710,0.577196,-0.000000
68.479000,28.677482,0.512373,-0.000000
68.480000,29.239990,0.612385,-0.000000
68.481000,29.884254,0.675932,-0.000000
68.482000,30.560129,0.675709,-0.000000
68.483000,31.239896,0.683704,-0.000000
68.484000,31.896246,0.628985,-0.000000
68.485000,32.504735,0.587967,-0.000000
68.486000,33.148799,0.699870,-0.000000
68.487000,33.793745,0.590110,-0.000000
68.488000,34.388347,0.598988,-0.000000
68.489000,35.001189,0.626556,-0.000000
68.490000,35.561597,0.494400,-0.000000
68.491000,36.039130,0.460655,-0.000000
68.492000,36.535833,0.532558,-0.000000
68.493000,37.065923,0.527554,-0.000000
68.494000,37.608686,0.557841,-0.000000
68.495000,38.127437,0.479720,-0.000000
68.496000,38.607665,0.480668,-0.000000
68.497000,39.149296,0.602310,-0.000000
68.498000,39.760169,0.619317,-0.000000
68.499000,40.370702,0.601688,-0.000000
68.500000,40.950726,0.558350,-0.000000
68.501000,41.453891,0.448098,-0.000000
68.502000,41.903852,0.451759,-0.000000
68.503000,42.327661,0.395901,-0.000000
68.504000,42.746415,0.441475,-0.000000
68.505000,43.153927,0.373615,-0.000000
68.506000,43.539172,0.396791,-0.000000
68.507000,43.910505,0.345918,-0.000000
68.508000,44.196285,0.225822,-0.000000
68.509000,44.446372,0.274249,-0.000000
68.510000,44.694412,0.221902,-0.000000
68.511000,44.911225,0.211728,-0.000000
68.512000,45.089610,0.145148,-0.000000
68.513000,45.199161,0.074084,-0.000000
68.514000,45.263661,0.054966,-0.000000
68.515000,45.261119,-0.059826,-0.000000
68.516000,45.138950,-0.184248,-0.000000
68.517000,44.884228,-0.324881,-0.000000
