time, x1, y1, x1, x2, y2, z2, x3, y3, z3
0.117000, -0.152094, -0.158383, -0.144612, 14.369164, 3.745584, 6.114498, 12.556583, 14.617742, 14.314431
0.118000, -0.156994, -0.163386, -0.144358, 14.374412, 3.731364, 6.107105, 12.554107, 14.620364, 14.323912
0.119000, -0.162184, -0.168583, -0.144457, 14.379821, 3.717311, 6.099350, 12.550710, 14.622376, 14.333223
0.120000, -0.167642, -0.173968, -0.144919, 14.385385, 3.703430, 6.091235, 12.546417, 14.623755, 14.342312
0.121000, -0.173342, -0.179530, -0.145750, 14.391101, 3.689726, 6.082764, 12.541257, 14.624482, 14.351127
0.122000, -0.179258, -0.185259, -0.146956, 14.396961, 3.676201, 6.073940, 12.535262, 14.624538, 14.359619
0.123000, -0.185360, -0.191140, -0.148541, 14.402959, 3.662858, 6.064771, 12.528472, 14.623909, 14.367740
0.124000, -0.191617, -0.197161, -0.150507, 14.409088, 3.649698, 6.055265, 12.520928, 14.622580, 14.375447
0.125000, -0.197997, -0.203305, -0.152854, 14.415339, 3.636722, 6.045432, 12.512679, 14.620545, 14.382698
0.126000, -0.204468, -0.209556, -0.155580, 14.421704, 3.623932, 6.035284, 12.503773, 14.617795, 14.389458
0.127000, -0.210997, -0.215896, -0.158683, 14.428174, 3.611328, 6.024836, 12.494265, 14.614330, 14.395694
0.128000, -0.217551, -0.222306, -0.162158, 14.434738, 3.598911, 6.014105, 12.484211, 14.610152, 14.401375
0.129000, -0.224098, -0.228769, -0.165998, 14.441388, 3.586680, 6.003108, 12.473670, 14.605266, 14.406478
0.130000, -0.230604, -0.235265, -0.170197, 14.448111, 3.574636, 5.991865, 12.462704, 14.599685, 14.410980
0.131000, -0.237039, -0.241778, -0.174744, 14.454897, 3.562779, 5.980397, 12.451376, 14.593423, 14.414866
0.132000, -0.243371, -0.248290, -0.179627, 14.461736, 3.551110, 5.968729, 12.439750, 14.586500, 14.418124
0.133000, -0.249569, -0.254785, -0.184834, 14.468616, 3.539628, 5.956884, 12.427888, 14.578937, 14.420743
0.134000, -0.255604, -0.261246, -0.190348, 14.475523, 3.528337, 5.944891, 12.415856, 14.570761, 14.422721
0.135000, -0.261448, -0.267661, -0.196152, 14.482444, 3.517237, 5.932780, 12.403716, 14.561999, 14.424057
0.136000, -0.267075, -0.274016, -0.202226, 14.489365, 3.506333, 5.920585, 12.391528, 14.552681, 14.424753
0.137000, -0.272459, -0.280299, -0.208549, 14.496272, 3.495630, 5.908340, 12.379349, 14.542840, 14.424815
0.138000, -0.277578, -0.286500, -0.215098, 14.503149, 3.485135, 5.896086, 12.367235, 14.532507, 14.424253
0.139000, -0.282410, -0.292609, -0.221848, 14.509981, 3.474855, 5.883861, 12.355235, 14.521718, 14.423078
0.140000, -0.286937, -0.298620, -0.228773, 14.516752, 3.464800, 5.871708, 12.343396, 14.510506, 14.421305
0.141000, -0.291141, -0.304525, -0.235845, 14.523446, 3.454978, 5.859668, 12.331760, 14.498906, 14.418952
0.142000, -0.295010, -0.310319, -0.243035, 14.530047, 3.445402, 5.847783, 12.320363, 14.486952, 14.416036
