time (ms), position (nm), velocity (mm/s), acceleration (Å/ps^2)
405.890000,-31.780818,0.518482,0.000000
405.895000,-29.056247,0.567854,0.000000
405.900000,-25.977706,0.659422,0.000000
405.905000,-22.306357,0.804020,0.000000
405.910000,-17.988854,0.917599,0.000000
405.915000,-13.845224,0.737198,0.000000
405.920000,-9.747431,0.896491,0.000000
405.925000,-5.583962,0.765932,0.000000
405.930000,-2.084659,0.631549,0.000000
405.935000,1.082420,0.632265,-0.000000
405.940000,4.366923,0.678076,-0.000000
405.945000,7.775979,0.682374,-0.000000
405.950000,11.433162,0.776387,-0.000000
405.955000,15.024385,0.657914,-0.000000
405.960000,18.056003,0.553014,-0.000000
405.965000,20.769241,0.530214,-0.000000
405.970000,23.662248,0.623808,-0.000000
405.975000,26.311375,0.435332,-0.000000
405.980000,28.795500,0.555387,-0.000000
405.985000,30.900861,0.287514,-0.000000
405.990000,32.925741,0.519066,-0.000000
405.995000,35.610909,0.552721,-0.000000
406.000000,38.199707,0.481541,-0.000000
406.005000,40.978803,0.626866,-0.000000
406.010000,43.928112,0.551384,-0.000000
406.015000,46.335182,0.411078,-0.000000
406.020000,48.321026,0.382381,-0.000000
406.025000,50.306244,0.410379,-0.000000
406.030000,52.278063,0.377582,-0.000000
406.035000,53.751046,0.212468,-0.000000
406.040000,54.235288,-0.016419,-0.000000
406.045000,54.972330,0.308657,-0.000000
406.050000,56.577096,0.332423,-0.000000
406.055000,58.130511,0.288763,-0.000000
406.060000,59.178814,0.131840,-0.000000
406.065000,59.363152,-0.055734,-0.000000
406.070000,58.756586,-0.184276,-0.000000
406.075000,57.595792,-0.277215,-0.000000
406.080000,56.435048,-0.185839,-0.000000
406.085000,55.323862,-0.256086,-0.000000
406.090000,53.613654,-0.424073,-0.000000
406.095000,51.232543,-0.524418,-0.000000
406.100000,48.586241,-0.530736,-0.000000
406.105000,45.754793,-0.597829,-0.000000
406.110000,42.794136,-0.583038,-0.000000
406.115000,40.041820,-0.515187,-0.000000
406.120000,37.595963,-0.460674,-0.000000
406.125000,34.822230,-0.644050,-0.000000
406.130000,30.911666,-0.913649,-0.000000
406.135000,26.478725,-0.855355,-0.000000
406.140000,22.501546,-0.732393,-0.000000
406.145000,18.647213,-0.804739,-0.000000
406.150000,14.537569,-0.834699,-0.000000
406.155000,10.578604,-0.745685,-0.000000
406.160000,6.959729,-0.698690,-0.000000
406.165000,3.290683,-0.764804,-0.000000
406.170000,-1.184248,-1.018752,0.000000
406.175000,-6.316679,-1.029324,0.000000
406.180000,-11.368237,-0.987010,0.000000
406.185000,-16.550426,-1.080383,0.000000
406.190000,-22.750605,-1.391484,0.000000
406.195000,-30.035390,-1.514898,0.000000
406.200000,-36.834781,-1.201606,0.000000
406.205000,-42.753623,-1.161299,0.000000
406.210000,-48.101383,-0.975044,0.000000
406.215000,-53.395378,-1.136975,0.000000
406.220000,-58.500584,-0.903150,0.000000
406.225000,-62.948741,-0.873126,0.000000
406.230000,-67.008585,-0.749060,0.000000
406.235000,-70.287357,-0.562031,0.000000
406.240000,-72.591557,-0.360325,0.000000
406.245000,-73.600536,-0.046152,0.000000
406.250000,-73.787483,-0.029775,0.000000
406.255000,-73.518714,0.134448,0.000000
406.260000,-72.421205,0.300927,0.000000
406.265000,-70.930576,0.292826,0.000000
406.270000,-69.004860,0.472979,0.000000
406.275000,-66.498349,0.525710,0.000000
406.280000,-63.939292,0.494698,0.000000
406.285000,-61.023683,0.666318,0.000000
406.290000,-57.338835,0.802022,0.000000
406.295000,-52.668583,1.058586,0.000000
406.300000,-47.093716,1.164372,0.000000
406.305000,-41.166993,1.199686,0.000000
406.310000,-35.109011,1.217000,0.000000
406.315000,-29.288109,1.106261,0.000000
406.320000,-23.606988,1.159918,0.000000
406.325000,-18.000352,1.077781,0.000000
406.330000,-12.691504,1.040790,0.000000
406.335000,-7.263639,1.124338,0.000000
406.340000,-1.593092,1.138312,0.000000
406.345000,3.907868,1.057558,-0.000000
406.350000,9.613802,1.218150,-0.000000
406.355000,15.928890,1.301395,-0.000000
406.360000,22.439219,1.296909,-0.000000
406.365000,29.429379,1.491293,-0.000000
406.370000,36.865788,1.476873,-0.000000
406.375000,43.446146,1.152429,-0.000000
406.380000,48.926308,1.036168,-0.000000
406.385000,54.197185,1.067745,-0.000000
406.390000,58.980165,0.843722,-0.000000
406.395000,63.014491,0.767808,-0.000000
406.400000,66.548309,0.644457,-0.000000
406.405000,68.615504,0.185444,-0.000000
406.410000,69.404692,0.131056,-0.000000
406.415000,69.661375,-0.026173,-0.000000
406.420000,69.454111,-0.055171,-0.000000
406.425000,68.928511,-0.152630,-0.000000
406.430000,67.117018,-0.565649,-0.000000
406.435000,64.090535,-0.640383,-0.000000
406.440000,60.956876,-0.609365,-0.000000
406.445000,57.991814,-0.573197,-0.000000
406.450000,54.875028,-0.668841,-0.000000
406.455000,51.600879,-0.637125,-0.000000
406.460000,48.207788,-0.715425,-0.000000
406.465000,44.731481,-0.671426,-0.000000
406.470000,41.436248,-0.643089,-0.000000
406.475000,38.727427,-0.438958,-0.000000
406.480000,35.986245,-0.652501,-0.000000
406.485000,32.843996,-0.601299,-0.000000
406.490000,29.388865,-0.775498,-0.000000
406.495000,25.476878,-0.785064,-0.000000
406.500000,21.797985,-0.683485,-0.000000
406.505000,17.560500,-1.004450,-0.000000
406.510000,12.723657,-0.926121,-0.000000
406.515000,8.617748,-0.713977,-0.000000
406.520000,5.527292,-0.520800,-0.000000
406.525000,3.604414,-0.248763,-0.000000
406.530000,2.541042,-0.176144,-0.000000
406.535000,1.463452,-0.253184,-0.000000
406.540000,0.216147,-0.244614,-0.000000
406.545000,-0.698792,-0.121542,0.000000
406.550000,-1.127046,-0.049976,0.000000
406.555000,-0.999970,0.099401,0.000000
406.560000,-1.236385,-0.191294,0.000000
406.565000,-2.085150,-0.147803,0.000000
406.570000,-2.391928,0.023889,0.000000
406.575000,-2.056504,0.109202,0.000000
406.580000,-1.870501,-0.033796,0.000000
406.585000,-2.110239,-0.061668,0.000000
406.590000,-2.456718,-0.076506,0.000000
406.595000,-2.647801,-0.000433,0.000000
406.600000,-2.513148,0.053666,0.000000
406.605000,-2.221619,0.062555,0.000000
406.610000,-1.934361,0.052131,0.000000
406.615000,-1.247493,0.220510,0.000000
406.620000,-0.731730,-0.012731,0.000000
406.625000,-0.112801,0.257417,0.000000
406.630000,1.281084,0.298477,-0.000000
406.635000,3.049785,0.406445,-0.000000
406.640000,4.998380,0.371506,-0.000000
406.645000,7.203207,0.507280,-0.000000
406.650000,9.988509,0.603521,-0.000000
406.655000,12.403023,0.362222,-0.000000
406.660000,13.689011,0.152939,-0.000000
406.665000,14.933797,0.342417,-0.000000
406.670000,16.345514,0.222203,-0.000000
406.675000,17.050041,0.060581,-0.000000
406.680000,17.193636,-0.002468,-0.000000
406.685000,16.912232,-0.108651,-0.000000
406.690000,16.593617,-0.018984,-0.000000
406.695000,16.406714,-0.055028,-0.000000
406.700000,16.664737,0.156464,-0.000000
406.705000,17.125935,0.028932,-0.000000
406.710000,17.474547,0.109775,-0.000000
406.715000,17.418962,-0.129643,-0.000000
406.720000,16.546342,-0.217558,-0.000000
406.725000,15.753388,-0.099613,-0.000000
406.730000,15.096605,-0.161702,-0.000000
406.735000,13.998317,-0.275373,-0.000000
406.740000,12.139759,-0.464473,-0.000000
406.745000,9.783370,-0.475577,-0.000000
406.750000,7.000380,-0.633504,-0.000000
406.755000,3.046584,-0.941570,-0.000000
406.760000,-1.919783,-1.039427,0.000000
406.765000,-6.938228,-0.963904,0.000000
406.770000,-11.514118,-0.863116,0.000000
406.775000,-15.126887,-0.581172,0.000000
406.780000,-17.681301,-0.439636,0.000000
406.785000,-19.661734,-0.351706,0.000000
406.790000,-20.760880,-0.089461,0.000000
406.795000,-20.610390,0.147173,0.000000
406.800000,-19.662951,0.229878,0.000000
406.805000,-18.670257,0.166488,0.000000
406.810000,-17.679977,0.227871,0.000000
406.815000,-16.633288,0.189858,0.000000
406.820000,-15.430073,0.289186,0.000000
406.825000,-14.064584,0.255761,0.000000
406.830000,-12.987439,0.174547,0.000000
406.835000,-12.241292,0.123435,0.000000
406.840000,-12.047799,-0.044988,0.000000
406.845000,-12.647786,-0.193377,0.000000
406.850000,-13.936739,-0.320120,0.000000
406.855000,-15.654382,-0.365164,0.000000
406.860000,-17.623173,-0.420285,0.000000
406.865000,-19.533981,-0.343180,0.000000
406.870000,-21.206472,-0.324715,0.000000
406.875000,-23.298033,-0.508722,0.000000
406.880000,-25.832789,-0.503218,0.000000
406.885000,-28.244015,-0.459789,0.000000
406.890000,-29.994161,-0.240935,0.000000
406.895000,-31.246893,-0.259307,0.000000
406.900000,-32.409351,-0.205542,0.000000
406.905000,-33.624292,-0.279188,0.000000
406.910000,-34.932582,-0.243740,0.000000
406.915000,-35.611808,-0.029690,0.000000
406.920000,-35.403793,0.110934,0.000000
406.925000,-34.759685,0.145242,0.000000
406.930000,-33.911422,0.192306,0.000000
406.935000,-33.007143,0.168214,0.000000
406.940000,-31.806652,0.309126,0.000000
406.945000,-29.672348,0.540116,0.000000
406.950000,-26.921707,0.556933,0.000000
406.955000,-23.301862,0.884389,0.000000
406.960000,-18.804546,0.909718,0.000000
406.965000,-14.062859,0.981585,0.000000
406.970000,-9.055876,1.015981,0.000000
406.975000,-4.426142,0.832966,0.000000
406.980000,-0.227932,0.842220,0.000000
406.985000,3.575430,0.676947,-0.000000
406.990000,6.055540,0.315886,-0.000000
406.995000,7.861519,0.404156,-0.000000
407.000000,9.105695,0.095094,-0.000000
407.005000,9.204392,-0.054294,-0.000000
407.010000,8.720224,-0.138059,-0.000000
407.015000,7.821075,-0.219920,-0.000000
407.020000,6.599153,-0.267173,-0.000000
407.025000,5.496939,-0.173366,-0.000000
407.030000,4.742103,-0.128154,-0.000000
407.035000,3.789860,-0.250731,-0.000000
407.040000,2.773656,-0.155541,-0.000000
407.045000,1.214229,-0.464100,-0.000000
407.050000,-1.412321,-0.583021,0.000000
407.055000,-4.251225,-0.550172,0.000000
407.060000,-7.107590,-0.589423,0.000000
407.065000,-10.195521,-0.642509,0.000000
407.070000,-12.582180,-0.312871,0.000000
407.075000,-14.269325,-0.360201,0.000000
407.080000,-16.060371,-0.354808,0.000000
407.085000,-17.744028,-0.317645,0.000000
407.090000,-19.474363,-0.372681,0.000000
407.095000,-21.225077,-0.326662,0.000000
407.100000,-22.875915,-0.332413,0.000000
407.105000,-24.153062,-0.178915,0.000000
407.110000,-25.529037,-0.368957,0.000000
407.115000,-27.814465,-0.542007,0.000000
407.120000,-30.479141,-0.521975,0.000000
407.125000,-33.045321,-0.502737,0.000000
407.130000,-35.372742,-0.427215,0.000000
407.135000,-37.569412,-0.449765,0.000000
407.140000,-39.396364,-0.281332,0.000000
407.145000,-40.704782,-0.241774,0.000000
407.150000,-41.356783,-0.020942,0.000000
407.155000,-41.685419,-0.110113,0.000000
407.160000,-42.372507,-0.164288,0.000000
407.165000,-42.782222,-0.001278,0.000000
407.170000,-42.560941,0.088135,0.000000
407.175000,-42.193165,0.058199,0.000000
407.180000,-41.399314,0.256235,0.000000
407.185000,-40.004574,0.299317,0.000000
407.190000,-38.234829,0.405372,0.000000
407.195000,-36.531623,0.274801,0.000000
407.200000,-35.618347,0.090625,0.000000
407.205000,-34.803714,0.232683,0.000000
407.210000,-33.035990,0.470168,0.000000
407.215000,-30.691420,0.464967,0.000000
407.220000,-28.894514,0.253407,0.000000
407.225000,-27.518470,0.294900,0.000000
407.230000,-26.335344,0.177789,0.000000
407.235000,-25.471282,0.166694,0.000000
407.240000,-24.504219,0.218374,0.000000
407.245000,-23.528044,0.171184,0.000000
407.250000,-22.979843,0.048245,0.000000
407.255000,-22.561465,0.117753,0.000000
407.260000,-21.748307,0.205637,0.000000
407.265000,-20.850653,0.152680,0.000000
407.270000,-20.270829,0.078994,0.000000
407.275000,-19.078190,0.393941,0.000000
407.280000,-17.143427,0.377973,0.000000
407.285000,-15.525651,0.268271,0.000000
407.290000,-13.543581,0.520305,0.000000
407.295000,-11.011944,0.490008,0.000000
407.300000,-8.417099,0.544847,0.000000
407.305000,-5.003322,0.815025,0.000000
407.310000,-0.850707,0.841808,0.000000
407.315000,2.896707,0.655203,-0.000000
407.320000,5.968991,0.571578,-0.000000
407.325000,8.705019,0.520788,-0.000000
407.330000,11.265651,0.501362,-0.000000
407.335000,12.742177,0.091519,-0.000000
407.340000,13.021169,0.020622,-0.000000
407.345000,12.555785,-0.204220,-0.000000
407.350000,11.600129,-0.177171,-0.000000
407.355000,10.596129,-0.222910,-0.000000
407.360000,9.333188,-0.280420,-0.000000
407.365000,7.814494,-0.325099,-0.000000
407.370000,6.362044,-0.254984,-0.000000
407.375000,5.006751,-0.285498,-0.000000
407.380000,3.502818,-0.314336,-0.000000
407.385000,2.165339,-0.220141,-0.000000
407.390000,1.863843,0.097169,-0.000000
407.395000,3.204853,0.435136,-0.000000
407.400000,5.011484,0.287125,-0.000000
407.405000,6.247709,0.206963,-0.000000
407.410000,7.434659,0.266297,-0.000000
407.415000,8.580226,0.191605,-0.000000
407.420000,8.837263,-0.086534,-0.000000
407.425000,8.181418,-0.174300,-0.000000
407.430000,6.977113,-0.305048,-0.000000
407.435000,5.262110,-0.378604,-0.000000
407.440000,3.284965,-0.410043,-0.000000
407.445000,0.949127,-0.521100,-0.000000
407.450000,-1.331710,-0.390185,0.000000
407.455000,-3.054290,-0.298031,0.000000
407.460000,-5.038656,-0.492251,0.000000
407.465000,-6.818581,-0.220434,0.000000
407.470000,-7.481865,-0.045847,0.000000
407.475000,-7.064659,0.210045,0.000000
407.480000,-6.099053,0.175469,0.000000
407.485000,-5.363622,0.118398,0.000000
407.490000,-4.709917,0.142181,0.000000
407.495000,-4.731404,-0.148366,0.000000
407.500000,-5.344165,-0.096677,0.000000
407.505000,-5.058460,0.208019,0.000000
407.510000,-4.268300,0.108069,0.000000
407.515000,-3.995464,0.001643,0.000000
407.520000,-3.755864,0.093131,0.000000
407.525000,-3.466898,0.022721,0.000000
407.530000,-3.488084,-0.030777,0.000000
407.535000,-3.425193,0.055090,0.000000
407.540000,-3.245726,0.016798,0.000000
407.545000,-2.617162,0.232157,0.000000
407.550000,-1.613302,0.168937,0.000000
407.555000,-1.096113,0.038533,0.000000
407.560000,-1.113062,-0.044609,0.000000
407.565000,-1.330505,-0.042203,0.000000
407.570000,-1.842534,-0.161139,0.000000
407.575000,-2.415093,-0.068164,0.000000
407.580000,-2.530189,0.021435,0.000000
407.585000,-2.704817,-0.090215,0.000000
407.590000,-3.396519,-0.185054,0.000000
407.595000,-3.899809,-0.017267,0.000000
407.600000,-3.615459,0.129432,0.000000
407.605000,-2.809372,0.191659,0.000000
407.610000,-1.811358,0.206438,0.000000
407.615000,-0.708385,0.233456,0.000000
407.620000,1.031175,0.458809,-0.000000
407.625000,3.289844,0.442688,-0.000000
407.630000,4.821454,0.170875,-0.000000
407.635000,6.103987,0.339578,-0.000000
407.640000,7.424068,0.188593,-0.000000
407.645000,8.688433,0.315011,-0.000000
407.650000,9.862764,0.155114,-0.000000
407.655000,10.351187,0.040924,-0.000000
407.660000,10.530467,0.030872,-0.000000
407.665000,9.968575,-0.252526,-0.000000
407.670000,9.319856,-0.008264,-0.000000
407.675000,9.564616,0.105126,-0.000000
407.680000,9.911004,0.033862,-0.000000
407.685000,9.933738,-0.024138,-0.000000
407.690000,9.200624,-0.266204,-0.000000
407.695000,7.912611,-0.247798,-0.000000
407.700000,6.371836,-0.365933,-0.000000
407.705000,4.013714,-0.573236,-0.000000
407.710000,1.239457,-0.534125,-0.000000
407.715000,-1.511735,-0.563495,0.000000
407.720000,-3.828541,-0.362776,0.000000
407.725000,-5.198433,-0.185459,0.000000
407.730000,-6.070058,-0.162648,0.000000
407.735000,-6.817126,-0.135802,0.000000
407.740000,-7.556207,-0.159048,0.000000
407.745000,-7.988147,-0.014669,0.000000
407.750000,-7.734398,0.114704,0.000000
407.755000,-6.969670,0.189707,0.000000
407.760000,-5.932487,0.223789,0.000000
407.765000,-4.718435,0.260285,0.000000
407.770000,-3.484331,0.232357,0.000000
407.775000,-2.197637,0.280644,0.000000
407.780000,-0.166908,0.527607,0.000000
407.785000,2.651133,0.596373,-0.000000
407.790000,4.760651,0.248445,-0.000000
407.795000,6.310731,0.369181,-0.000000
407.800000,7.547311,0.126449,-0.000000
407.805000,7.682285,-0.070791,-0.000000
407.810000,7.510833,0.001879,-0.000000
407.815000,7.852219,0.133360,-0.000000
407.820000,8.876855,0.274460,-0.000000
407.825000,9.875752,0.125566,-0.000000
407.830000,9.865278,-0.127439,-0.000000
407.835000,8.508497,-0.411429,-0.000000
407.840000,6.356982,-0.446718,-0.000000
407.845000,3.429495,-0.719110,-0.000000
407.850000,-0.358547,-0.791871,0.000000
407.855000,-4.408277,-0.823946,0.000000
407.860000,-8.782463,-0.920864,0.000000
407.865000,-13.112731,-0.808268,0.000000
407.870000,-17.647213,-0.999846,0.000000
407.875000,-22.572846,-0.966344,0.000000
407.880000,-26.812444,-0.727895,0.000000
407.885000,-30.351113,-0.685040,0.000000
407.890000,-33.281928,-0.486702,0.000000
407.895000,-35.182464,-0.274065,0.000000
407.900000,-35.894591,-0.012899,0.000000
407.905000,-35.606539,0.126091,0.000000
407.910000,-34.992956,0.118258,0.000000
407.915000,-33.920757,0.307445,0.000000
407.920000,-31.660242,0.591677,0.000000
407.925000,-28.601177,0.628252,0.000000
407.930000,-25.240964,0.711507,0.000000
407.935000,-21.667758,0.713987,0.000000
407.940000,-17.924139,0.779039,0.000000
407.945000,-14.204135,0.705797,0.000000
407.950000,-10.148757,0.910573,0.000000
407.955000,-5.595796,0.906203,0.000000
407.960000,-1.170777,0.859946,0.000000
407.965000,2.986193,0.799427,-0.000000
407.970000,6.834466,0.736842,-0.000000
407.975000,11.094530,0.961381,-0.000000
407.980000,15.465746,0.784672,-0.000000
407.985000,19.410443,0.789703,-0.000000
407.990000,23.689422,0.917096,-0.000000
407.995000,28.280176,0.915285,-0.000000
408.000000,33.095060,1.005827,-0.000000
408.005000,37.934460,0.926587,-0.000000
408.010000,42.637666,0.950678,-0.000000
408.015000,47.037043,0.806842,-0.000000
408.020000,51.060348,0.799515,-0.000000
408.025000,54.911313,0.738588,-0.000000
408.030000,58.505459,0.696928,-0.000000
408.035000,62.412046,0.861578,-0.000000
408.040000,65.688669,0.450483,-0.000000
408.045000,67.601769,0.315164,-0.000000
408.050000,69.123900,0.293529,-0.000000
408.055000,70.499402,0.256803,-0.000000
408.060000,71.580533,0.176450,-0.000000
408.065000,71.563535,-0.179064,-0.000000
408.070000,70.369787,-0.295175,-0.000000
408.075000,68.330271,-0.515709,-0.000000
408.080000,65.555049,-0.590039,-0.000000
408.085000,62.320295,-0.698842,-0.000000
408.090000,58.792717,-0.707793,-0.000000
408.095000,55.027837,-0.792950,-0.000000
408.100000,51.304172,-0.692977,-0.000000
408.105000,47.181797,-0.949097,-0.000000
408.110000,42.212794,-1.032365,-0.000000
408.115000,37.436092,-0.874484,-0.000000
408.120000,33.072286,-0.866401,-0.000000
408.125000,28.602134,-0.916499,-0.000000
408.130000,23.903621,-0.957678,-0.000000
408.135000,19.259942,-0.895569,-0.000000
408.140000,14.317442,-1.074951,-0.000000
408.145000,8.459015,-1.261101,-0.000000
408.150000,1.900973,-1.355016,-0.000000
408.155000,-5.027431,-1.409339,0.000000
408.160000,-11.733794,-1.268179,0.000000
408.165000,-17.695033,-1.112223,0.000000
408.170000,-23.147896,-1.064484,0.000000
408.175000,-28.937326,-1.244687,0.000000
408.180000,-34.546874,-0.996429,0.000000
408.185000,-39.011643,-0.787608,0.000000
408.190000,-43.343555,-0.940414,0.000000
408.195000,-48.010729,-0.922912,0.000000
408.200000,-52.247199,-0.769765,0.000000
408.205000,-55.653711,-0.591986,0.000000
408.210000,-57.817731,-0.275171,0.000000
408.215000,-58.961519,-0.182982,0.000000
408.220000,-59.753524,-0.134436,0.000000
408.225000,-60.424847,-0.134424,0.000000
408.230000,-60.300041,0.180583,0.000000
408.235000,-59.587580,0.103415,0.000000
408.240000,-58.709872,0.244684,0.000000
408.245000,-57.113773,0.390075,0.000000
408.250000,-55.003928,0.450447,0.000000
408.255000,-52.304212,0.624538,0.000000
408.260000,-48.908753,0.728727,0.000000
408.265000,-45.717405,0.545579,0.000000
408.270000,-42.694691,0.658966,0.000000
408.275000,-39.020416,0.805359,0.000000
408.280000,-35.038195,0.783343,0.000000
408.285000,-31.228532,0.736770,0.000000
408.290000,-27.246074,0.850996,0.000000
408.295000,-22.434469,1.066852,0.000000
408.300000,-16.810169,1.176289,0.000000
408.305000,-10.917134,1.175122,0.000000
408.310000,-5.347732,1.048301,0.000000
408.315000,-0.805463,0.766639,0.000000
408.320000,3.054361,0.773589,-0.000000
408.325000,6.828762,0.733016,-0.000000
408.330000,10.687232,0.806232,-0.000000
408.335000,15.099865,0.953593,-0.000000
408.340000,19.504371,0.805567,-0.000000
408.345000,23.868583,0.935227,-0.000000
408.350000,28.176400,0.785503,-0.000000
408.355000,32.494488,0.936841,-0.000000
408.360000,36.818939,0.790637,-0.000000
408.365000,40.298520,0.600133,-0.000000
408.370000,43.220079,0.566676,-0.000000
408.375000,45.742440,0.441653,-0.000000
408.380000,47.575273,0.291765,-0.000000
408.385000,49.073362,0.306701,-0.000000
408.390000,50.723618,0.352253,-0.000000
408.395000,52.046405,0.177914,-0.000000
408.400000,52.178036,-0.122002,-0.000000
408.405000,51.382817,-0.193887,-0.000000
408.410000,50.369131,-0.209673,-0.000000
408.415000,49.374659,-0.186566,-0.000000
408.420000,48.162178,-0.295566,-0.000000
408.425000,46.136238,-0.510307,-0.000000
408.430000,43.513789,-0.535252,-0.000000
408.435000,40.545731,-0.647526,-0.000000
408.440000,37.274063,-0.657328,-0.000000
408.445000,34.027697,-0.637731,-0.000000
408.450000,31.016154,-0.564131,-0.000000
408.455000,27.589084,-0.800966,-0.000000
408.460000,23.061508,-1.003643,-0.000000
408.465000,17.513830,-1.208105,-0.000000
408.470000,11.240112,-1.294467,-0.000000
408.475000,4.437726,-1.418854,-0.000000
408.480000,-2.887286,-1.503473,0.000000
408.485000,-10.112527,-1.380915,0.000000
408.490000,-16.178577,-1.042832,0.000000
408.495000,-21.487333,-1.075660,0.000000
408.500000,-26.857166,-1.067637,0.000000
408.505000,-32.168332,-1.052396,0.000000
408.510000,-37.208400,-0.960191,0.000000
408.515000,-41.886696,-0.907771,0.000000
408.520000,-46.173703,-0.804550,0.000000
408.525000,-49.863316,-0.669712,0.000000
408.530000,-53.019601,-0.591301,0.000000
408.535000,-55.318011,-0.328981,0.000000
408.540000,-57.311189,-0.466142,0.000000
408.545000,-58.820115,-0.139702,0.000000
408.550000,-58.769669,0.156374,0.000000
408.555000,-57.754637,0.246970,0.000000
408.560000,-55.689166,0.573574,0.000000
408.565000,-53.247188,0.401484,0.000000
408.570000,-51.289221,0.379194,0.000000
408.575000,-48.996736,0.533509,0.000000
408.580000,-45.715298,0.773158,0.000000
408.585000,-42.180731,0.637758,0.000000
408.590000,-38.734313,0.736055,0.000000
408.595000,-35.084804,0.719830,0.000000
408.600000,-31.843864,0.574169,0.000000
408.605000,-29.302619,0.440560,0.000000
408.610000,-27.085131,0.443850,0.000000
408.615000,-24.463262,0.600666,0.000000
408.620000,-21.685434,0.508244,0.000000
408.625000,-18.840224,0.625817,0.000000
408.630000,-16.144471,0.451128,0.000000
408.635000,-13.810076,0.479930,0.000000
408.640000,-11.544022,0.424607,0.000000
408.645000,-9.360528,0.446366,0.000000
408.650000,-6.912396,0.529726,0.000000
408.655000,-3.948035,0.652081,0.000000
408.660000,-0.327274,0.791571,0.000000
408.665000,4.124411,0.983285,-0.000000
408.670000,8.775036,0.873589,-0.000000
408.675000,13.147515,0.871449,-0.000000
408.680000,17.745569,0.962884,-0.000000
408.685000,22.140716,0.792771,-0.000000
408.690000,26.306164,0.869199,-0.000000
408.695000,29.817494,0.535288,-0.000000
408.700000,32.415489,0.502227,-0.000000
408.705000,33.941508,0.110591,-0.000000
408.710000,34.646899,0.170936,-0.000000
408.715000,35.020039,-0.019854,-0.000000
408.720000,34.550645,-0.165661,-0.000000
408.725000,33.978891,-0.062820,-0.000000
408.730000,33.099521,-0.285664,-0.000000
408.735000,32.403179,0.005841,-0.000000
408.740000,31.918553,-0.196993,-0.000000
408.745000,30.347046,-0.427661,-0.000000
408.750000,27.770036,-0.598779,-0.000000
408.755000,24.310323,-0.779869,-0.000000
408.760000,20.182552,-0.866234,-0.000000
408.765000,16.033838,-0.789675,-0.000000
408.770000,11.966015,-0.833003,-0.000000
408.775000,7.611755,-0.903813,-0.000000
408.780000,3.096341,-0.898033,-0.000000
408.785000,-0.656002,-0.601839,0.000000
408.790000,-3.504459,-0.535439,0.000000
408.795000,-5.693654,-0.339896,0.000000
408.800000,-7.745204,-0.477717,0.000000
408.805000,-10.078030,-0.453549,0.000000
408.810000,-12.208217,-0.397164,0.000000
408.815000,-14.496846,-0.515329,0.000000
408.820000,-17.300662,-0.603049,0.000000
408.825000,-20.775584,-0.782409,0.000000
408.830000,-24.602141,-0.745265,0.000000
408.835000,-28.337453,-0.745739,0.000000
408.840000,-31.992850,-0.713710,0.000000
408.845000,-35.538837,-0.701965,0.000000
408.850000,-39.024771,-0.689805,0.000000
408.855000,-42.294917,-0.616429,0.000000
408.860000,-45.053562,-0.486221,0.000000
408.865000,-47.456378,-0.473479,0.000000
408.870000,-49.858526,-0.485780,0.000000
408.875000,-51.987084,-0.365465,0.000000
408.880000,-53.342063,-0.177683,0.000000
408.885000,-53.507208,0.108493,0.000000
408.890000,-52.406624,0.327982,0.000000
408.895000,-50.392507,0.473691,0.000000
408.900000,-47.546143,0.659787,0.000000
408.905000,-44.338712,0.619743,0.000000
408.910000,-40.593143,0.872107,0.000000
408.915000,-35.661008,1.093576,0.000000
408.920000,-30.418915,0.998564,0.000000
408.925000,-25.334917,1.029502,0.000000
408.930000,-20.361632,0.955356,0.000000
408.935000,-15.052028,1.161416,0.000000
408.940000,-9.426086,1.084084,0.000000
408.945000,-3.977178,1.090152,0.000000
408.950000,1.693008,1.171833,-0.000000
408.955000,6.964069,0.933682,-0.000000
408.960000,11.603012,0.917780,-0.000000
408.965000,15.697888,0.718200,-0.000000
408.970000,19.191330,0.676498,-0.000000
408.975000,22.663439,0.709113,-0.000000
408.980000,26.055494,0.645424,-0.000000
408.985000,29.298549,0.649136,-0.000000
408.990000,32.323837,0.559368,-0.000000
408.995000,34.955722,0.492003,-0.000000
409.000000,36.870137,0.274372,-0.000000
409.005000,38.133591,0.230785,-0.000000
409.010000,38.779601,0.029335,-0.000000
409.015000,38.746684,-0.041248,-0.000000
409.020000,38.559210,-0.033012,-0.000000
409.025000,38.271992,-0.080581,-0.000000
409.030000,37.872254,-0.078342,-0.000000
409.035000,37.411839,-0.104559,-0.000000
409.040000,36.234204,-0.362595,-0.000000
409.045000,34.291240,-0.411763,-0.000000
409.050000,32.257858,-0.399232,-0.000000
409.055000,29.951694,-0.519525,-0.000000
409.060000,27.526632,-0.448341,-0.000000
409.065000,25.207540,-0.476434,-0.000000
409.070000,22.727459,-0.512554,-0.000000
409.075000,20.242243,-0.479113,-0.000000
409.080000,18.072042,-0.387379,-0.000000
409.085000,15.774518,-0.527986,-0.000000
409.090000,12.474505,-0.786468,-0.000000
409.095000,9.025071,-0.591515,-0.000000
409.100000,6.152756,-0.554875,-0.000000
409.105000,3.277876,-0.591959,-0.000000
409.110000,0.851351,-0.378131,-0.000000
409.115000,-0.972270,-0.349829,0.000000
409.120000,-2.602405,-0.301121,0.000000
409.125000,-4.204523,-0.337949,0.000000
409.130000,-6.222479,-0.466315,0.000000
