time, x1, y1, x1, x2, y2, z2, x3, y3, z3
0.160000, -0.290580, -0.252082, -0.356085, 12.343410, 14.234888, 6.014473, 12.267362, 14.355787, 14.186078
0.161000, -0.290720, -0.257470, -0.355712, 12.330561, 14.231884, 6.012693, 12.267722, 14.360567, 14.189171
0.162000, -0.290544, -0.262752, -0.355012, 12.317531, 14.228910, 6.010924, 12.267876, 14.365332, 14.192352
0.163000, -0.290055, -0.267915, -0.353983, 12.304351, 14.225979, 6.009175, 12.267823, 14.370075, 14.195610
0.164000, -0.289255, -0.272942, -0.352620, 12.291051, 14.223104, 6.007458, 12.267564, 14.374788, 14.198936
0.165000, -0.288151, -0.277821, -0.350919, 12.277661, 14.220298, 6.005780, 12.267101, 14.379465, 14.202320
0.166000, -0.286746, -0.282536, -0.348875, 12.264210, 14.217576, 6.004150, 12.266437, 14.384096, 14.205748
0.167000, -0.285048, -0.287074, -0.346484, 12.250727, 14.214952, 6.002577, 12.265576, 14.388671, 14.209208
0.168000, -0.283064, -0.291421, -0.343741, 12.237242, 14.212439, 6.001066, 12.264521, 14.393181, 14.212684
0.169000, -0.280800, -0.295566, -0.340643, 12.223782, 14.210052, 5.999623, 12.263277, 14.397612, 14.216163
0.170000, -0.278267, -0.299496, -0.337185, 12.210377, 14.207807, 5.998254, 12.261849, 14.401952, 14.219626
0.171000, -0.275471, -0.303202, -0.333364, 12.197055, 14.205718, 5.996962, 12.260245, 14.406188, 14.223058
0.172000, -0.272425, -0.306676, -0.329174, 12.183843, 14.203800, 5.995750, 12.258472, 14.410305, 14.226440
0.173000, -0.269137, -0.309909, -0.324615, 12.170770, 14.202070, 5.994621, 12.256538, 14.414287, 14.229753
0.174000, -0.265619, -0.312898, -0.319684, 12.157864, 14.200543, 5.993577, 12.254451, 14.418119, 14.232979
0.175000, -0.261882, -0.315637, -0.314379, 12.145152, 14.199235, 5.992620, 12.252222, 14.421783, 14.236097
0.176000, -0.257938, -0.318126, -0.308703, 12.132662, 14.198163, 5.991751, 12.249861, 14.425261, 14.239088
0.177000, -0.253800, -0.320364, -0.302656, 12.120420, 14.197343, 5.990969, 12.247381, 14.428533, 14.241931
0.178000, -0.249481, -0.322355, -0.296244, 12.108452, 14.196789, 5.990276, 12.244794, 14.431581, 14.244606
0.179000, -0.244994, -0.324105, -0.289471, 12.096783, 14.196518, 5.989672, 12.242114, 14.434383, 14.247093
0.180000, -0.240356, -0.325621, -0.282346, 12.085437, 14.196543, 5.989156, 12.239357, 14.436916, 14.249371
0.181000, -0.235579, -0.326914, -0.274878, 12.074437, 14.196877, 5.988727, 12.236540, 14.439158, 14.251419
0.182000, -0.230681, -0.327997, -0.267079, 12.063803, 14.197534, 5.988385, 12.233680, 14.441085, 14.253218
0.183000, -0.225677, -0.328883, -0.258963, 12.053554, 14.198524, 5.988130, 12.230795, 14.442672, 14.254747
0.184000, -0.220583, -0.329589, -0.250547, 12.043709, 14.199858, 5.987958, 12.227906, 14.443895, 14.255988
0.185000, -0.215416, -0.330130, -0.241851, 12.034282, 14.201544, 5.987870, 12.225034, 14.444729, 14.256923
0.186000, -0.210192, -0.330527, -0.232894, 12.025287, 14.203590, 5.987864, 12.222198, 14.445149, 14.257536
0.187000, -0.204928, -0.330798, -0.223699, 12.016736, 14.206001, 5.987937, 12.219421, 14.445132, 14.257809
0.188000, -0.199640, -0.330962, -0.214290, 12.008638, 14.208781, 5.988087, 12.216723, 14.444653, 14.257730
0.189000, -0.194343, -0.331042, -0.204690, 12.001003, 14.211934, 5.988313, 12.214125, 14.443690, 14.257285
0.190000, -0.189053, -0.331058, -0.194927, 11.993835, 14.215458, 5.988612, 12.211647, 14.442222, 14.256464
0.191000, -0.183787, -0.331034, -0.185027, 11.987139, 14.219355, 5.988980, 12.209309, 14.440230, 14.255258
0.192000, -0.178558, -0.330992, -0.175016, 11.980917, 14.223620, 5.989416, 12.207129, 14.437695, 14.253661
0.193000, -0.173383, -0.330954, -0.164923, 11.975170, 14.228251, 5.989917, 12.205125, 14.434601, 14.251670
0.194000, -0.168277, -0.330945, -0.154774, 11.969896, 14.233240, 5.990478, 12.203311, 14.430936, 14.249281
0.195000, -0.163253, -0.330985, -0.144598, 11.965092, 14.238581, 5.991098, 12.201702, 14.426689, 14.246497
0.196000, -0.158326, -0.331096, -0.134422, 11.960753, 14.244264, 5.991771, 12.200309, 14.421852, 14.243322
0.197000, -0.153510, -0.331298, -0.124272, 11.956873, 14.250279, 5.992495, 12.199144, 14.416420, 14.239762
0.198000, -0.148817, -0.331610, -0.114174, 11.953442, 14.256614, 5.993265, 12.198213, 14.410391, 14.235827
0.199000, -0.144259, -0.332049, -0.104155, 11.950453, 14.263257, 5.994076, 12.197524, 14.403768, 14.231528
0.200000, -0.139849, -0.332630, -0.094239, 11.947895, 14.270191, 5.994926, 12.197080, 14.396554, 14.226881
0.201000, -0.135596, -0.333365, -0.084451, 11.945755, 14.277404, 5.995809, 12.196885, 14.388759, 14.221904
0.202000, -0.131512, -0.334263, -0.074812, 11.944022, 14.284876, 5.996722, 12.196939, 14.380394, 14.216616
0.203000, -0.127604, -0.335334, -0.065345, 11.942681, 14.292592, 5.997659, 12.197241, 14.371474, 14.211041
0.204000, -0.123882, -0.336583, -0.056072, 11.941719, 14.300533, 5.998615, 12.197789, 14.362017, 14.205202
0.205000, -0.120352, -0.338014, -0.047015, 11.941121, 14.308679, 5.999587, 12.198578, 14.352046, 14.199126
0.206000, -0.117022, -0.339628, -0.038193, 11.940871, 14.317011, 6.000568, 12.199606, 14.341584, 14.192841
0.207000, -0.113897, -0.341424, -0.029626, 11.940954, 14.325507, 6.001555, 12.200865, 14.330659, 14.186376
0.208000, -0.110982, -0.343400, -0.021334, 11.941354, 14.334148, 6.002543, 12.202351, 14.319301, 14.179762
0.209000, -0.108280, -0.345551, -0.013336, 11.942055, 14.342913, 6.003528, 12.204055, 14.307541, 14.173029
0.210000, -0.105795, -0.347871, -0.005650, 11.943042, 14.351779, 6.004507, 12.205972, 14.295414, 14.166209
0.211000, -0.103528, -0.350351, 0.001709, 11.944298, 14.360727, 6.005478, 12.208095, 14.282956, 14.159335
0.212000, -0.101479, -0.352983, 0.008725, 11.945808, 14.369733, 6.006439, 12.210415, 14.270205, 14.152440
0.213000, -0.099649, -0.355756, 0.015384, 11.947557, 14.378778, 6.007387, 12.212926, 14.257199, 14.145555
0.214000, -0.098034, -0.358658, 0.021676, 11.949530, 14.387839, 6.008322, 12.215620, 14.243978, 14.138714
0.215000, -0.096633, -0.361677, 0.027590, 11.951713, 14.396895, 6.009244, 12.218491, 14.230583, 14.131947
